Entry_ID	Family_ID	Concept	Language_ID	Clade	Eligibility	C1	V1	V1_Quantity	C2	C2_Structure	V2	Structure	Grammatical_Category	Input_Confidence	Confidence	Outcome	Evidence_Forms	Evidence_IDs	N_Database_Records	N_Supplemental_Observations	Notes
d4559	d4559	sun, day, time	Toda	S. Dravidian I	core-formation-and-boundary-sensitive	p	o	short	ẓ	singleton	u/zero	CVC-u-T / CVC-T	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	O	poṭ|pošt	f_bejqtjbrjschm;f_kvagpc4zeylom;f_wllcaoqbzraas	8	0	Internal developments.
d4559	d4559	sun, day, time	Tulu	S. Dravidian I	core-formation-and-boundary-sensitive	p	o	short	ẓ	singleton	u/zero	CVC-u-T / CVC-T	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	R	poḷtu|portu	f_743rvnwh57tuk;f_adorxry3dzc3k	2	0	Full consonantal order.
d4559	d4559	sun, day, time	Urali	S. Dravidian I	core-formation-and-boundary-sensitive	p	o	short	ẓ	singleton	u/zero	CVC-u-T / CVC-T	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4559	d4559	sun, day, time	markodi	S. Dravidian I	core-formation-and-boundary-sensitive	p	o	short	ẓ	singleton	u/zero	CVC-u-T / CVC-T	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4559	d4559	sun, day, time	pampa	S. Dravidian I	core-formation-and-boundary-sensitive	p	o	short	ẓ	singleton	u/zero	CVC-u-T / CVC-T	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	AluKurumba	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Badaga	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	R	pōru	f_haex3efmk5tku	1	0	Long full.
d4591	d4591	heap	Belari	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	BettaKurumba	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Brahui	Brahui	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Eravallan	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Gadaba	C. Dravidian	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	R	pōrp	f_kv4emspminhdc	1	0	Long full labial.
d4591	d4591	heap	Gondi	S. Dravidian II	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Irula	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Kadar	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Kannada	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	R	poraḷi	f_abwgx4bfqx7lu	1	0	Short low-a formation.
d4591	d4591	heap	Kodagu	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Kolami	C. Dravidian	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Konda	S. Dravidian II	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	R	pōri	f_eqe2o32iz2yfw	1	0	Long full.
d4591	d4591	heap	Koraga	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Kota	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Kudiya	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Kui	S. Dravidian II	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Kurumba	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Kurux	N. Dravidian	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Kuwi	S. Dravidian II	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	MalaMalasar	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	MalaPulaya	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Malasar	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Malayalam	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	R	pōr	f_b4556ffycu4la	1	0	Long full root.
d4591	d4591	heap	Malto	N. Dravidian	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Manda	S. Dravidian II	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Mannan	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Muduga	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Muthuvan	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Naiki	C. Dravidian	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Naikri	C. Dravidian	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	OMal	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	OTelugu	S. Dravidian II	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Paliya	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	PaluKurumba	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Parji	C. Dravidian	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Pengo	S. Dravidian II	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Sholaga	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Tamil	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	R	pōr|pōrpu|pōrvu	f_r5broemqbvkus;f_itazz3tnugzhe;f_seq344honlqla	4	0	Long full root.
d4591	d4591	heap	Telugu	S. Dravidian II	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	D	prōgu|prōka	f_en7ftxqquk6iw;f_7sdnwuz6xvvro	2	0	Displaced velar formation.
d4591	d4591	heap	Toda	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Tulu	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	Urali	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	markodi	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4591	d4591	heap	pampa	S. Dravidian I	quantity-and-formation-residual	p	ō/o	long root and independent short derivative	r	singleton	zero/a	CVVC / CVC-a-C	noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	AluKurumba	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Badaga	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	R	pōre	f_dg3n3usji4dps	3	0	Long full r.
d4599	d4599	split into threads; strand	Belari	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	BettaKurumba	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Brahui	Brahui	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Eravallan	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Gadaba	C. Dravidian	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Gondi	S. Dravidian II	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Irula	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Kadar	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Kannada	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	R	pōṛ̆|pōṛ̆al	f_rptpu6zx4pjna;f_qdogjbgmp6uak	7	0	Long full order.
d4599	d4599	split into threads; strand	Kodagu	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Kolami	C. Dravidian	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Konda	S. Dravidian II	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Koraga	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Kota	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	O	bo·ṭ	f_6lttkgktq3yle	1	0	Strong stop/contraction.
d4599	d4599	split into threads; strand	Kudiya	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Kui	S. Dravidian II	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Kurumba	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Kurux	N. Dravidian	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Kuwi	S. Dravidian II	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	MalaMalasar	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	MalaPulaya	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Malasar	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Malayalam	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Malto	N. Dravidian	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	O	póye	f_ebwqloxim3fh4	1	0	Internal apical weakening.
d4599	d4599	split into threads; strand	Manda	S. Dravidian II	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Mannan	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Muduga	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Muthuvan	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Naiki	C. Dravidian	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Naikri	C. Dravidian	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	OMal	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	OTelugu	S. Dravidian II	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Paliya	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	PaluKurumba	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Parji	C. Dravidian	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	R	pōṛ	f_p7nof6kcf5yfo	1	0	Long full order.
d4599	d4599	split into threads; strand	Pengo	S. Dravidian II	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Sholaga	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Tamil	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	R	pōṛ̆|pōṛ̆vu	f_aak7b2iygykj2;f_bu45mvilcvavm	4	0	Long full order.
d4599	d4599	split into threads; strand	Telugu	S. Dravidian II	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	A	prō̃gu|prō̃ju|pō̃gu|pō̃ju|ponju|pō̃cu	f_3bhnvnrn3loau;f_touc7knyckgvy;f_meimgdwmmhtoa;f_ijsmokmsxkn34;f_5f3dmcreo7tus;f_4fuguai7klo4k	6	0	Cluster/reduced nasal derivatives. Quantity/strengthening history uncertain.
d4599	d4599	split into threads; strand	Toda	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	Tulu	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	O	poṭṭɛ	f_2ehjluz2xvixu	1	0	Strong medial stop.
d4599	d4599	split into threads; strand	Urali	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	markodi	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4599	d4599	split into threads; strand	pampa	S. Dravidian I	long-input-residual	p	ō	long	ẓ	singleton	zero/unknown	CVVC-C	verb/noun	Comparative order and exact formation confidence distinguished in support and exception notes	medium	missing			0	0	
d4608	d4608	smear, rub	AluKurumba	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Badaga	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Belari	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	BettaKurumba	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Brahui	Brahui	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Eravallan	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Gadaba	C. Dravidian	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Gondi	S. Dravidian II	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Irula	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Kadar	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Kannada	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Kodagu	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Kolami	C. Dravidian	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Konda	S. Dravidian II	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Koraga	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Kota	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Kudiya	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Kui	S. Dravidian II	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Kurumba	S. Dravidian I	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Kurux	N. Dravidian	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
d4608	d4608	smear, rub	Kuwi	S. Dravidian II	no-independent-input	p	ā/ē	unknown	r	singleton	unknown	CCVV-C	verb	Comparative order and exact formation confidence distinguished in support and exception notes	low	missing			0	0	
