family_id	language	forms	analysis	unresolved	scope
11054	Sv	[]	Gilgit léṛo ‘born out of wedlock’ has short-root prominence before o, despite a reconstructed long-e branch and geminate history. Older lε῀ṛo adds nasalization. The expressive defective-word family offers alternative inputs; the modern social meaning and form must be documented without treating the broad evaluative label as a regular sound law.	Check the source's quantity and nasalization and compare adjective inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11054	Kalk	[]	Gilgit léṛo ‘born out of wedlock’ has short-root prominence before o, despite a reconstructed long-e branch and geminate history. Older lε῀ṛo adds nasalization. The expressive defective-word family offers alternative inputs; the modern social meaning and form must be documented without treating the broad evaluative label as a regular sound law.	Check the source's quantity and nasalization and compare adjective inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11054	Kund	[]	Gilgit léṛo ‘born out of wedlock’ has short-root prominence before o, despite a reconstructed long-e branch and geminate history. Older lε῀ṛo adds nasalization. The expressive defective-word family offers alternative inputs; the modern social meaning and form must be documented without treating the broad evaluative label as a regular sound law.	Check the source's quantity and nasalization and compare adjective inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11054	bro	[]	Gilgit léṛo ‘born out of wedlock’ has short-root prominence before o, despite a reconstructed long-e branch and geminate history. Older lε῀ṛo adds nasalization. The expressive defective-word family offers alternative inputs; the modern social meaning and form must be documented without treating the broad evaluative label as a regular sound law.	Check the source's quantity and nasalization and compare adjective inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11054	Ush	[]	Gilgit léṛo ‘born out of wedlock’ has short-root prominence before o, despite a reconstructed long-e branch and geminate history. Older lε῀ṛo adds nasalization. The expressive defective-word family offers alternative inputs; the modern social meaning and form must be documented without treating the broad evaluative label as a regular sound law.	Check the source's quantity and nasalization and compare adjective inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11056	Sh	"[{""form"": ""līc̣ṷ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL;Lor"", ""dialect"": ""Sh"", ""gloss"": ""poor, destitute"", ""record_id"": ""f_wn3qj6wse3te4"", ""excluded"": """"}, {""form"": ""līc̣i"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Sh"", ""gloss"": ""poverty"", ""record_id"": ""f_ihjnwcu4ajiru"", ""excluded"": """"}, {""form"": ""líic̣o"", ""outcome"": ""E@-2"", ""source"": ""degener-shina2008"", ""dialect"": ""gil"", ""gloss"": ""wretched; poor"", ""record_id"": ""f_riom4zpctpxje"", ""excluded"": """"}]"	Gilgit líic̣o has early long ii before o, with a tr-related affricate independently motivating the selected branch. Older līc̣i ‘poverty’ is an abstract or feminine derivative and should be separated from the adjective. This new-long cluster reflex is an early control against any claim that all cluster-created Gilgit length is late.	Verify the exact litra derivation and compare adjective versus abstract-noun inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11056	Phal	[]	Gilgit líic̣o has early long ii before o, with a tr-related affricate independently motivating the selected branch. Older līc̣i ‘poverty’ is an abstract or feminine derivative and should be separated from the adjective. This new-long cluster reflex is an early control against any claim that all cluster-created Gilgit length is late.	Verify the exact litra derivation and compare adjective versus abstract-noun inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11056	Sv	[]	Gilgit líic̣o has early long ii before o, with a tr-related affricate independently motivating the selected branch. Older līc̣i ‘poverty’ is an abstract or feminine derivative and should be separated from the adjective. This new-long cluster reflex is an early control against any claim that all cluster-created Gilgit length is late.	Verify the exact litra derivation and compare adjective versus abstract-noun inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11056	Kalk	[]	Gilgit líic̣o has early long ii before o, with a tr-related affricate independently motivating the selected branch. Older līc̣i ‘poverty’ is an abstract or feminine derivative and should be separated from the adjective. This new-long cluster reflex is an early control against any claim that all cluster-created Gilgit length is late.	Verify the exact litra derivation and compare adjective versus abstract-noun inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11056	Kund	[]	Gilgit líic̣o has early long ii before o, with a tr-related affricate independently motivating the selected branch. Older līc̣i ‘poverty’ is an abstract or feminine derivative and should be separated from the adjective. This new-long cluster reflex is an early control against any claim that all cluster-created Gilgit length is late.	Verify the exact litra derivation and compare adjective versus abstract-noun inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11056	bro	[]	Gilgit líic̣o has early long ii before o, with a tr-related affricate independently motivating the selected branch. Older līc̣i ‘poverty’ is an abstract or feminine derivative and should be separated from the adjective. This new-long cluster reflex is an early control against any claim that all cluster-created Gilgit length is late.	Verify the exact litra derivation and compare adjective versus abstract-noun inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11056	Ush	[]	Gilgit líic̣o has early long ii before o, with a tr-related affricate independently motivating the selected branch. Older līc̣i ‘poverty’ is an abstract or feminine derivative and should be separated from the adjective. This new-long cluster reflex is an early control against any claim that all cluster-created Gilgit length is late.	Verify the exact litra derivation and compare adjective versus abstract-noun inflection.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11168	Sh	"[{""form"": ""lēle-šiṓl"", ""outcome"": ""syllable-marked@position-unresolved"", ""source"": ""CDIAL"", ""dialect"": ""chil"", ""gloss"": ""fox"", ""record_id"": ""f_dlfcvpl3liccq"", ""excluded"": """"}, {""form"": ""lēl"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""jij"", ""gloss"": ""blood"", ""record_id"": ""f_yjl57l3pstdcy"", ""excluded"": """"}, {""form"": ""lōlyŭ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL;Lor"", ""dialect"": ""gil"", ""gloss"": ""red, bay (of horse or cow)"", ""record_id"": ""f_ysowtm5obkqc2"", ""excluded"": """"}, {""form"": ""loⁱlo"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""gil"", ""gloss"": ""red, bay (of horse or cow)"", ""record_id"": ""f_f5jcuqv5izxco"", ""excluded"": """"}, {""form"": ""lēlo swā̃ṛə"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""pales"", ""gloss"": ""(red) gold"", ""record_id"": ""f_wp22nqmltui44"", ""excluded"": """"}, {""form"": ""līlo"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""gil"", ""gloss"": ""violet"", ""record_id"": ""f_2llxyp63fxzmg"", ""excluded"": """"}, {""form"": ""līlṷ"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""koh"", ""gloss"": ""violet"", ""record_id"": ""f_l76fpto64644s"", ""excluded"": """"}, {""form"": ""lī́lo"", ""outcome"": ""syllable-marked@-2"", ""source"": ""CDIAL"", ""dialect"": ""pales"", ""gloss"": ""red"", ""record_id"": ""f_ky3p3g6t7zmja"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Gupis"", ""gloss"": ""blood"", ""record_id"": ""f_oozht6357lowi"", ""excluded"": """"}, {""form"": ""lɛɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""punl"", ""gloss"": ""blood"", ""record_id"": ""f_ugu3ejaftgsjg"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""HunzaNasirabad"", ""gloss"": ""blood"", ""record_id"": ""f_3aacsjfkekg6s"", ""excluded"": """"}, {""form"": ""lɛɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""NagarThol"", ""gloss"": ""blood"", ""record_id"": ""f_sge7z2rv2mrlw"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""NagarChalt"", ""gloss"": ""blood"", ""record_id"": ""f_ms52phl73x42m"", ""excluded"": """"}, {""form"": ""lɛɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""gil"", ""gloss"": ""blood"", ""record_id"": ""f_nkdlhmwum2cae"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Haramosh"", ""gloss"": ""blood"", ""record_id"": ""f_bo7utbtocmrgy"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Bagrot"", ""gloss"": ""blood"", ""record_id"": ""f_3bapkyszeklwy"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Bunji"", ""gloss"": ""blood"", ""record_id"": ""f_mhse2ccdt5b5y"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Rondu"", ""gloss"": ""blood"", ""record_id"": ""f_hkk5fs3lnnjec"", ""excluded"": """"}, {""form"": ""lɛɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Gahorabad"", ""gloss"": ""blood"", ""record_id"": ""f_sn432i63ntvrw"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""DashkinAstor"", ""gloss"": ""blood"", ""record_id"": ""f_shpnukzahydxw"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Astor"", ""gloss"": ""blood"", ""record_id"": ""f_f7ejvostfizh2"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""KachuraJel"", ""gloss"": ""blood"", ""record_id"": ""f_2bf2kzqd3siyi"", ""excluded"": """"}, {""form"": ""luɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Satpara"", ""gloss"": ""blood"", ""record_id"": ""f_cmm4d4nqj6fu6"", ""excluded"": """"}, {""form"": ""lɛɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Gultari"", ""gloss"": ""blood"", ""record_id"": ""f_k6wfadmk2rook"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Kharmang"", ""gloss"": ""blood"", ""record_id"": ""f_ljpjpt2e2qtke"", ""excluded"": """"}, {""form"": ""lel"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""dr"", ""gloss"": ""blood"", ""record_id"": ""f_muxqe6yd4c7dy"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasKhinar"", ""gloss"": ""blood"", ""record_id"": ""f_p5y6b6khqeofi"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasJelil"", ""gloss"": ""blood"", ""record_id"": ""f_t4nyskfv7dqh2"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Darel"", ""gloss"": ""blood"", ""record_id"": ""f_uualt76lrtxjy"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Tangir"", ""gloss"": ""blood"", ""record_id"": ""f_6kgu6gb4aew4s"", ""excluded"": """"}, {""form"": ""lɛɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Sazin"", ""gloss"": ""blood"", ""record_id"": ""f_6knnlx3dsa42g"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Harban"", ""gloss"": ""blood"", ""record_id"": ""f_czalljr233g2y"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Jalkot"", ""gloss"": ""blood"", ""record_id"": ""f_q5nm2gaqj4rvm"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""pales"", ""gloss"": ""blood"", ""record_id"": ""f_xo6zh2d4uzee6"", ""excluded"": """"}, {""form"": ""lɛl"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Kolai"", ""gloss"": ""blood"", ""record_id"": ""f_beuboxwtwahvq"", ""excluded"": """"}, {""form"": ""luˈhilo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gupis"", ""gloss"": ""red"", ""record_id"": ""f_t6bkzrlwz5nsw"", ""excluded"": """"}, {""form"": ""ˈloólʸo̱"", ""outcome"": ""R@-2"", ""source"": ""backstrom1992"", ""dialect"": ""punl"", ""gloss"": ""red"", ""record_id"": ""f_npkst53beheda"", ""excluded"": """"}, {""form"": ""luˈʷo̱"", ""outcome"": ""stress-marked@-1"", ""source"": ""backstrom1992"", ""dialect"": ""HunzaNasirabad"", ""gloss"": ""red"", ""record_id"": ""f_lyptgqadsulya"", ""excluded"": """"}, {""form"": ""ˈloⁱlu"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""NagarThol"", ""gloss"": ""red"", ""record_id"": ""f_z3cfvcsoi2mqi"", ""excluded"": """"}, {""form"": ""ˈlɑⁱlu"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""NagarThol"", ""gloss"": ""red"", ""record_id"": ""f_574fj454vecx4"", ""excluded"": """"}, {""form"": ""lou"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""NagarChalt"", ""gloss"": ""red"", ""record_id"": ""f_24gzn522ytkii"", ""excluded"": """"}, {""form"": ""ˈloólʸo"", ""outcome"": ""R@-2"", ""source"": ""backstrom1992"", ""dialect"": ""gil"", ""gloss"": ""red"", ""record_id"": ""f_wbxi5m7obrny6"", ""excluded"": """"}, {""form"": ""loo"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Haramosh"", ""gloss"": ""red"", ""record_id"": ""f_hg5hdrbqkukwk"", ""excluded"": """"}, {""form"": ""ˈlolo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Haramosh"", ""gloss"": ""red"", ""record_id"": ""f_qp6ggferkqszu"", ""excluded"": """"}, {""form"": ""ˈlowo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Haramosh"", ""gloss"": ""red"", ""record_id"": ""f_savebk4ao6xkg"", ""excluded"": """"}, {""form"": ""loo"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Bagrot"", ""gloss"": ""red"", ""record_id"": ""f_ixfp4czgmdqpo"", ""excluded"": """"}, {""form"": ""loo"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Bunji"", ""gloss"": ""red"", ""record_id"": ""f_vozidjs7d57bs"", ""excluded"": """"}, {""form"": ""loo"", ""outcome"": ""unmarked"", ""source"": ""backstrom1992"", ""dialect"": ""Rondu"", ""gloss"": ""red"", ""record_id"": ""f_h3scywgl3y2rk"", ""excluded"": """"}, {""form"": ""ˈlolo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gahorabad"", ""gloss"": ""red"", ""record_id"": ""f_jbktawca2zte6"", ""excluded"": """"}, {""form"": ""ˈloólo̱"", ""outcome"": ""R@-2"", ""source"": ""backstrom1992"", ""dialect"": ""DashkinAstor"", ""gloss"": ""red"", ""record_id"": ""f_75tamhw4zjd24"", ""excluded"": """"}, {""form"": ""ˈloólo̱"", ""outcome"": ""R@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Astor"", ""gloss"": ""red"", ""record_id"": ""f_grvjii26a2ykm"", ""excluded"": """"}, {""form"": ""loólo"", ""outcome"": ""L@-2"", ""source"": ""schmidt"", ""dialect"": ""Astor"", ""gloss"": ""red"", ""record_id"": ""f_grvjii26a2ykm"", ""excluded"": """"}, {""form"": ""ˈlolo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""KachuraJel"", ""gloss"": ""red"", ""record_id"": ""f_jlkdeiob34iwu"", ""excluded"": """"}, {""form"": ""ˈlolʸo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""KachuraJel"", ""gloss"": ""red"", ""record_id"": ""f_6oxnwwt7pfefu"", ""excluded"": """"}, {""form"": ""ˈlolo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Satpara"", ""gloss"": ""red"", ""record_id"": ""f_wmajedauy5fdc"", ""excluded"": """"}, {""form"": ""ˈloólo̱"", ""outcome"": ""R@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Gultari"", ""gloss"": ""red"", ""record_id"": ""f_gjdithrqpzggu"", ""excluded"": """"}, {""form"": ""ˈlolo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Kharmang"", ""gloss"": ""red"", ""record_id"": ""f_qg2wssb7qkj3s"", ""excluded"": """"}, {""form"": ""ˈlolo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""dr"", ""gloss"": ""red"", ""record_id"": ""f_o65asuau2ande"", ""excluded"": """"}, {""form"": ""ˈlilo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasKhinar"", ""gloss"": ""red"", ""record_id"": ""f_3zsb35pzom5kw"", ""excluded"": """"}, {""form"": ""ˈlolo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasKhinar"", ""gloss"": ""red"", ""record_id"": ""f_6gkeucermxwju"", ""excluded"": """"}, {""form"": ""ˈlilo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasJelil"", ""gloss"": ""red"", ""record_id"": ""f_lol34udlmqq5w"", ""excluded"": """"}, {""form"": ""ˈlolo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasJelil"", ""gloss"": ""red"", ""record_id"": ""f_wejcz7wlkcrde"", ""excluded"": """"}, {""form"": ""lɪˈhilo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""ChilasJelil"", ""gloss"": ""red"", ""record_id"": ""f_g3pusix3ap77u"", ""excluded"": """"}, {""form"": ""ˈliilo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Darel"", ""gloss"": ""red"", ""record_id"": ""f_x2opecsslktme"", ""excluded"": """"}, {""form"": ""luˈhilo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Tangir"", ""gloss"": ""red"", ""record_id"": ""f_64tgfb2beg5em"", ""excluded"": """"}, {""form"": ""luˈhilo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Sazin"", ""gloss"": ""red"", ""record_id"": ""f_waubnynyz276a"", ""excluded"": """"}, {""form"": ""luˈelo"", ""outcome"": ""stress-marked@position-unresolved"", ""source"": ""backstrom1992"", ""dialect"": ""Harban"", ""gloss"": ""red"", ""record_id"": ""f_7yci64cpuy4kw"", ""excluded"": """"}, {""form"": ""ˈlolo"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Harban"", ""gloss"": ""red"", ""record_id"": ""f_75dt3yta4engu"", ""excluded"": """"}, {""form"": ""lɪ̱ˈhilo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Jalkot"", ""gloss"": ""red"", ""record_id"": ""f_lxx6qwtlbft7a"", ""excluded"": """"}, {""form"": ""li̱ˈhilu"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""pales"", ""gloss"": ""red"", ""record_id"": ""f_7q756wstfnvrq"", ""excluded"": """"}, {""form"": ""li̱ˈhɪlo̱"", ""outcome"": ""stress-marked@-2"", ""source"": ""backstrom1992"", ""dialect"": ""Kolai"", ""gloss"": ""red"", ""record_id"": ""f_342iq6vd45mfi"", ""excluded"": """"}, {""form"": ""léel"", ""outcome"": ""E@-1"", ""source"": ""schmidt"", ""dialect"": ""gil"", ""gloss"": ""blood"", ""record_id"": ""f_ziekifnatij5k"", ""excluded"": """"}, {""form"": ""léel"", ""outcome"": ""E@-1"", ""source"": ""schmidt"", ""dialect"": ""koh"", ""gloss"": ""blood"", ""record_id"": ""f_kjz3l2esbjpdq"", ""excluded"": """"}, {""form"": ""léel"", ""outcome"": ""E@-1"", ""source"": ""schmidt"", ""dialect"": ""gur"", ""gloss"": ""blood"", ""record_id"": ""f_kxjy2cqe3usfk"", ""excluded"": """"}, {""form"": ""léel"", ""outcome"": ""E@-1"", ""source"": ""schmidt"", ""dialect"": ""Astor"", ""gloss"": ""blood"", ""record_id"": ""f_kysdiovjbgdwm"", ""excluded"": """"}, {""form"": ""loólyo"", ""outcome"": ""L@-2"", ""source"": ""schmidt"", ""dialect"": ""gil"", ""gloss"": ""red"", ""record_id"": ""f_nop4rgt4eg2iu"", ""excluded"": """"}, {""form"": ""lhiílo"", ""outcome"": ""L@-2"", ""source"": ""schmidt"", ""dialect"": ""koh"", ""gloss"": ""red"", ""record_id"": ""f_wseamorhwrxky"", ""excluded"": """"}, {""form"": ""loólu"", ""outcome"": ""L@-2"", ""source"": ""schmidt"", ""dialect"": ""gur"", ""gloss"": ""red"", ""record_id"": ""f_of3cy4ny6awm6"", ""excluded"": """"}, {""form"": ""loólo"", ""outcome"": ""L@-2"", ""source"": ""schmidt"", ""dialect"": ""dr"", ""gloss"": ""red"", ""record_id"": ""f_ybyzivzne43xk"", ""excluded"": """"}, {""form"": ""liilóo"", ""outcome"": ""E@-1"", ""source"": ""degener-shina2008"", ""dialect"": ""gil"", ""gloss"": ""violet"", ""record_id"": ""f_63pkrhziwgaaq"", ""excluded"": """"}, {""form"": ""loólyo"", ""outcome"": ""L@-2"", ""source"": ""degener-shina2008"", ""dialect"": ""gil"", ""gloss"": ""red"", ""record_id"": ""f_szevgf5gonuwo"", ""excluded"": """"}, {""form"": ""loólyo"", ""outcome"": ""L@-2"", ""source"": ""buddruss-shina1996"", ""dialect"": ""gil"", ""gloss"": ""red"", ""record_id"": ""f_rzpwf7cgep3k6"", ""excluded"": """"}]"	Palula lhoílu/lohílu/lhoyílu accents the final root syllable before u; Shina loólyo/loólu and Kohistani lhiílo have late long roots after h-related contraction. Blood léel has early long ee and a different substantivized formation. The source's money use is explicitly a modern plural metaphor based on red banknotes, not a historical etymological clue.	Compare the h-retaining intermediates and adjective paradigms and separate blood and money uses from the adjective count.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11168	Phal	"[{""form"": ""lohílu"", ""outcome"": ""syllable-marked@-2"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""red"", ""record_id"": ""f_kepajpqcgyrhc"", ""excluded"": """"}, {""form"": ""lᵊhōilo"", ""outcome"": ""unmarked"", ""source"": ""CDIAL"", ""dialect"": ""Phal"", ""gloss"": ""red"", ""record_id"": ""f_h5hlqrksckf6i"", ""excluded"": """"}, {""form"": ""lhoílu"", ""outcome"": ""vowel-sequence-marked@position-unresolved"", ""source"": ""liljegren"", ""dialect"": ""Phal"", ""gloss"": ""red; money (substantivized in plural; i.e. red like the 100 rupee note)"", ""record_id"": ""f_723oa6bnsjj2a"", ""excluded"": """"}, {""form"": ""lohílu"", ""outcome"": ""S@-2"", ""source"": ""liljegren"", ""dialect"": ""biori"", ""gloss"": ""red; money (substantivized in plural; i.e. red like the 100 rupee note)"", ""record_id"": ""f_o374kg3sa2qxa"", ""excluded"": """"}, {""form"": ""lhoyílu"", ""outcome"": ""S@-2"", ""source"": ""liljegren"", ""dialect"": ""biori"", ""gloss"": ""red; money (substantivized in plural; i.e. red like the 100 rupee note)"", ""record_id"": ""f_efo43vlpmki4q"", ""excluded"": """"}, {""form"": ""lohʹoylo"", ""outcome"": ""S@-2"", ""source"": ""strand"", ""dialect"": ""Phal"", ""gloss"": ""red"", ""record_id"": ""f_ohufza6fuxxto"", ""excluded"": """"}]"	Palula lhoílu/lohílu/lhoyílu accents the final root syllable before u; Shina loólyo/loólu and Kohistani lhiílo have late long roots after h-related contraction. Blood léel has early long ee and a different substantivized formation. The source's money use is explicitly a modern plural metaphor based on red banknotes, not a historical etymological clue.	Compare the h-retaining intermediates and adjective paradigms and separate blood and money uses from the adjective count.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11168	Sv	"[{""form"": ""lohĩló"", ""outcome"": ""syllable-marked@-1"", ""source"": ""CDIAL"", ""dialect"": ""Sv"", ""gloss"": ""red"", ""record_id"": ""f_3jpsht5sirqqg"", ""excluded"": """"}]"	Palula lhoílu/lohílu/lhoyílu accents the final root syllable before u; Shina loólyo/loólu and Kohistani lhiílo have late long roots after h-related contraction. Blood léel has early long ee and a different substantivized formation. The source's money use is explicitly a modern plural metaphor based on red banknotes, not a historical etymological clue.	Compare the h-retaining intermediates and adjective paradigms and separate blood and money uses from the adjective count.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11168	Kalk	[]	Palula lhoílu/lohílu/lhoyílu accents the final root syllable before u; Shina loólyo/loólu and Kohistani lhiílo have late long roots after h-related contraction. Blood léel has early long ee and a different substantivized formation. The source's money use is explicitly a modern plural metaphor based on red banknotes, not a historical etymological clue.	Compare the h-retaining intermediates and adjective paradigms and separate blood and money uses from the adjective count.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11168	Kund	[]	Palula lhoílu/lohílu/lhoyílu accents the final root syllable before u; Shina loólyo/loólu and Kohistani lhiílo have late long roots after h-related contraction. Blood léel has early long ee and a different substantivized formation. The source's money use is explicitly a modern plural metaphor based on red banknotes, not a historical etymological clue.	Compare the h-retaining intermediates and adjective paradigms and separate blood and money uses from the adjective count.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
11168	bro	"[{""form"": ""lyl"", ""outcome"": ""unmarked"", ""source"": ""schmidt"", ""dialect"": ""bro"", ""gloss"": ""blood"", ""record_id"": ""f_nqc26zefnha4m"", ""excluded"": """"}, {""form"": ""'looðo"", ""outcome"": ""stress-marked@-2"", ""source"": ""schmidt"", ""dialect"": ""bro"", ""gloss"": ""red"", ""record_id"": ""f_rh4vlrudgnbdi"", ""excluded"": """"}]"	Palula lhoílu/lohílu/lhoyílu accents the final root syllable before u; Shina loólyo/loólu and Kohistani lhiílo have late long roots after h-related contraction. Blood léel has early long ee and a different substantivized formation. The source's money use is explicitly a modern plural metaphor based on red banknotes, not a historical etymological clue.	Compare the h-retaining intermediates and adjective paradigms and separate blood and money uses from the adjective count.	Full family context; includes other parts of speech and derivations. Only grammatically matched forms can test the adjective rule.
