class_id	record_id	analysis_token_id	family_id	language	form	gloss
ten-compounds	f_t3rtsjdzmtrqw	f_t3rtsjdzmtrqw	6658	Phal	báaš	twelve
ten-compounds	f_tdxibcp4n5elu	f_tdxibcp4n5elu		bro	tɕydeɕ	14
ten-compounds	f_bmyxtbbprjmgq	f_bmyxtbbprjmgq	13146	Phal	sattṓš	17
ten-compounds	f_jly4ng3yz4ley	f_jly4ng3yz4ley	2485	Sv	yekaaš	eleven
ten-compounds	f_z5su4ywx2bkvy	f_z5su4ywx2bkvy	6658	Sh	báai	twelve
ten-compounds	f_d7c22clye3h3m	f_d7c22clye3h3m	6658	Sh	ˈbɑi	twelve
ten-compounds	f_pul2hcmo5t2sq	f_pul2hcmo5t2sq	7662	Sh	pʌziläī	fifteen
ten-compounds	f_zczy3tykx7jkm	f_zczy3tykx7jkm		Phal	ɑkoɕ	eleven
ten-compounds	f_7rrvdcrm43uhk	f_7rrvdcrm43uhk		Kund	ɕeːɽiɕ	16
ten-compounds	f_jh2ltlt3eytz4	f_jh2ltlt3eytz4		Phal	aʂʈoːɕ	18
ten-compounds	f_6ludrmtexi4c4	f_6ludrmtexi4c4	6658	Sh	bɑi	twelve
ten-compounds	f_nigegzolzdnrg	f_nigegzolzdnrg	6001	Ush	't͡ɕeiʃ	thirteen
ten-compounds	f_muvl2s6j5brps	f_muvl2s6j5brps	7662	Sh	panzileĩ	fifteen
ten-compounds	f_cz2g5xewlbpwk	f_cz2g5xewlbpwk		Kund	pandrẽj	15
ten-compounds	f_m4q7ief472a3q	f_m4q7ief472a3q	6001	Sv	troyiš	thirteen
ten-compounds	f_flg7rpcgrj3ge	f_flg7rpcgrj3ge		Sh	c̣ói	thirteen
ten-compounds	f_2gcyyvu25ykxy	f_2gcyyvu25ykxy		Sh	panzəleː	15
ten-compounds	f_kal25xer4f6qc	f_kal25xer4f6qc	2485	Sh	ɑˈkɑi	eleven
ten-compounds	f_hypanhgngjtta	f_hypanhgngjtta	2485	Kalk	äkaáš	eleven
ten-compounds	f_hpscku7ha3w4o	f_hpscku7ha3w4o	6658	Sh	bɑi	twelve
ten-compounds	f_mlcwsy47tsctq	f_mlcwsy47tsctq	6658	Sh	bɑi	twelve
ten-compounds	f_brd4x6rf6eavw	f_brd4x6rf6eavw	6658	Sh	ˈbɑi	twelve
ten-compounds	f_vbt2suntplrbw	f_vbt2suntplrbw	7662	Sh	pʌnzəlaī́	fifteen
ten-compounds	f_7mh4b75d2a544	f_7mh4b75d2a544		Phal	ɑkoɕ	eleven
ten-compounds	f_tszbdjcx7mer4	f_tszbdjcx7mer4		Sv	boɕ	twelve
ten-compounds	f_zmgvdhc4ukali	f_zmgvdhc4ukali	2485	Sh	ɑˈkɑⁱ	eleven
ten-compounds	f_ni6hi4kdybykk	f_ni6hi4kdybykk	13146	Phal	satáaš	seventeen
ten-compounds	f_kxrkul2csq5ve	f_kxrkul2csq5ve	6658	Sh	ˈbɑi	twelve
ten-compounds	f_ezegmgzw26r2c	f_ezegmgzw26r2c	12812	Sh	ṣuɔ̄̃i	sixteen
ten-compounds	f_s4sdnaucglv2i	f_s4sdnaucglv2i		Phal	triːɕ	13
ten-compounds	f_ibkp6aiez2sdi	f_ibkp6aiez2sdi		Sh	ʈʂojĩː	13
ten-compounds	f_5yne3aady6qkw	f_5yne3aady6qkw		Sh	panzej	15
ten-compounds	f_4eyjbtqoy7aba	f_4eyjbtqoy7aba		Kalk	bɑʃ	twelve
ten-compounds	f_syrj3kvxyb3ro	f_syrj3kvxyb3ro		Sh	ʂõːj	16
ten-compounds	f_zw6hwi6npjnfw	f_zw6hwi6npjnfw	12812	Phal	ṣoṛíiš	sixteen
ten-compounds	f_kq3ziihdsok54	f_kq3ziihdsok54	7662	Sv	panǰiš	fifteen
ten-compounds	f_anftn5aoqgq3a	f_anftn5aoqgq3a		Sh	a~ṣṭáai	eighteen
ten-compounds	f_rktmj2nsjrel4	f_rktmj2nsjrel4		Sh	sataːj	17
ten-compounds	f_nk2i5othr3hga	f_nk2i5othr3hga		Sh	aṣṭáa~i	eighteen
ten-compounds	f_cvgcfx6agdcqk	f_cvgcfx6agdcqk	4605	Phal	čandḗš	fourteen
ten-compounds	f_k2c6lonlpqule	f_k2c6lonlpqule	2485	Phal	akā́š	eleven
ten-compounds	f_rnqzyx4iyndy6	f_rnqzyx4iyndy6	6658	Sh	bɑi	twelve
ten-compounds	f_ygfjvrkbjmtqm	f_ygfjvrkbjmtqm	2485	Sh	ɪˈkɑi	eleven
ten-compounds	f_gfixnm3476qg6	f_gfixnm3476qg6	2485	Sh	ʌˈkɑⁱ	eleven
ten-compounds	f_4pkfqmryhv6gs	f_4pkfqmryhv6gs	2485	Sh	akáai	eleven
ten-compounds	f_mi56cdd3ijux4	f_mi56cdd3ijux4	6001	Sh	c̣ṷäi	thirteen
ten-compounds	f_otysbgaut5ubk	f_otysbgaut5ubk	6658	Sh	bɑⁱ	twelve
ten-compounds	f_epfemd4gdavkq	f_epfemd4gdavkq		Sh	coóndei	fourteen
ten-compounds	f_fcqoeja7fveyg	f_fcqoeja7fveyg		Sh	ʈʂoĩ	13
ten-compounds	f_7n3r4ezbl4k2m	f_7n3r4ezbl4k2m	6658	Sh	bɑi	twelve
ten-compounds	f_5yjwaibopsdc4	f_5yjwaibopsdc4	2485	Sh	ʌˈkɑⁱ	eleven
ten-compounds	f_szq2oekrtdpmu	f_szq2oekrtdpmu		Sh	ekaːj	11
ten-compounds	f_4scg7pupf2iws	f_4scg7pupf2iws	13146	Sh	sattā̃i	17
ten-compounds	f_hhthldf4yx3lw	f_hhthldf4yx3lw	2485	Sh	ɛˈkɑi	eleven
ten-compounds	f_7yqkcmek7c7ai	f_7yqkcmek7c7ai	2485	Sh	ʌˈkɑi	eleven
ten-compounds	f_vz4egst2zbnzc	f_vz4egst2zbnzc		Kalk	trḛːɕ	13
ten-compounds	f_rzh5x643h6ob4	f_rzh5x643h6ob4		Phal	satoːɕ	17
ten-compounds	f_wuogrho7xi4tq	f_wuogrho7xi4tq	7662	Phal	panǰēš	fifteen
ten-compounds	f_a5bzli2yc64xg	f_a5bzli2yc64xg		Sh	c̣óoi	thirteen
ten-compounds	f_fdpk4iynw334i	f_fdpk4iynw334i		Sh	aṣṭáa~i	eighteen
ten-compounds	f_qytlgujhuyfns	f_qytlgujhuyfns	4605	Sh	čahúndēī	fourteen
ten-compounds	f_qwowrs3pwlzx6	f_qwowrs3pwlzx6	12812	Sv	ṣuṛā́s	sixteen
ten-compounds	f_kaa27lhxdl4g4	f_kaa27lhxdl4g4		Kalk	pandʑḛːɕ	15
ten-compounds	f_ailz7qnesfdgy	f_ailz7qnesfdgy		Kund	baːi	12
ten-compounds	f_nqgd33l5hhkfo	f_nqgd33l5hhkfo	6658	Kalk	baáš	twelve
ten-compounds	f_htuo6mafmlgww	f_htuo6mafmlgww	2485	Sh	i̱ˈkɑi	eleven
ten-compounds	f_qqvlxbav7zfio	f_qqvlxbav7zfio		Sv	yʌkoɕ	eleven
ten-compounds	f_mgtccrdt7i724	f_mgtccrdt7i724		bro	budeɕ	12
ten-compounds	f_to76mhop6h5ny	f_to76mhop6h5ny	946	Phal	aṣṭṓš	eighteen
ten-compounds	f_4lmx6jg3bhbw6	f_4lmx6jg3bhbw6	946	Sh	aṣṭā́i	eighteen
ten-compounds	f_564q6wqzzap4c	f_564q6wqzzap4c	2485	Phal	akáaš	eleven
ten-compounds	f_zahwkylghpnns	f_zahwkylghpnns	6658	Sh	bɑi	twelve
ten-compounds	f_5rcfw3o2fnjyc	f_5rcfw3o2fnjyc	2485	Sh	ʌˈkɑi	eleven
ten-compounds	f_3zlpxvxdpqxb4	f_3zlpxvxdpqxb4	2485	Sh	ʌˈkɑⁱ	eleven
ten-compounds	f_isrksvjpzmlw2	f_isrksvjpzmlw2		Sh	tɕondej	14
ten-compounds	f_iguojyyhxhcdi	f_iguojyyhxhcdi	6658	Sv	baš	twelve
ten-compounds	f_vllxcglp6ecfs	f_vllxcglp6ecfs	4605	Kalk	čändeéš	fourteen
ten-compounds	f_qrgepqhhfzrry	f_qrgepqhhfzrry	6001	Sh	c̣õi	thirteen
ten-compounds	f_4mqlyxf37rdiu	f_4mqlyxf37rdiu		Sh	baːj	12
ten-compounds	f_gqw6e2gxuczd2	f_gqw6e2gxuczd2	2485	Sh	ʌˈkɑi	eleven
ten-compounds	f_nqoksmk4pf2ju	f_nqoksmk4pf2ju	12812	Sh	ṣō̃ī̃	sixteen
ten-compounds	f_zxkxvh24c2uws	f_zxkxvh24c2uws		bro	trøbeɕ	13
ten-compounds	f_uw6vowscaz4dw	f_uw6vowscaz4dw		Sh	ʂõːi	16
ten-compounds	f_c62l2yuah4uka	f_c62l2yuah4uka	2485	Sh	ɛˈkɑi	eleven
ten-compounds	f_tghdmzuevmock	f_tghdmzuevmock	7662	Sh	pãzīu	fifteen
ten-compounds	f_hzgvmmlmsjdp4	f_hzgvmmlmsjdp4	2485	Sh	ʌˈkɑi	eleven
ten-compounds	f_35tillzmpji5i	f_35tillzmpji5i		Sh	codé~i~	fourteen
ten-compounds	f_qngdqbsw22vho	f_qngdqbsw22vho		Phal	boɕ	twelve
ten-compounds	f_trnjteh7xc6q2	f_trnjteh7xc6q2	13146	Ush	sʌ'tɑʃ	seventeen
ten-compounds	f_zirq6sk5zu434	f_zirq6sk5zu434	2485	Sh	ʌˈkɑi	eleven
ten-compounds	f_ozzxihq4uq5pu	f_ozzxihq4uq5pu		Sh	paziléi	fifteen
ten-compounds	f_tnbrqel54k672	f_tnbrqel54k672	2485	Sh	ʌˈkɑi	eleven
ten-compounds	f_pdt44yp6cutyo	f_pdt44yp6cutyo	946	Phal	ā́š	eighteen
ten-compounds	f_ghfwhqjfscrgs	f_ghfwhqjfscrgs		Sh	akaːj	11
ten-compounds	f_d2cz6s2vyhziu	f_d2cz6s2vyhziu	13146	Phal	satʹôš	17
ten-compounds	f_x3cuqzb6ekpak	f_x3cuqzb6ekpak		Sh	sattáa~i~	seventeen
ten-compounds	f_livj7ckxplybk	f_livj7ckxplybk	6658	Kund	bay	twelve
ten-compounds	f_h3zdleoj74vxy	f_h3zdleoj74vxy	7662	bro	'pããdeš	fifteen
ten-compounds	f_h7ggsqdpczx74	f_h7ggsqdpczx74		bro	aʂtũɕ	18
ten-compounds	f_r2c3aqtelxloq	f_r2c3aqtelxloq		Sh	ʌkái	Eleven
ten-compounds	f_de2ibfivnau7m	f_de2ibfivnau7m	6658	Sh	bʷɑⁱ	twelve
ten-compounds	f_i5zhetbcu6sua	f_i5zhetbcu6sua		Sh	ṣóo~y	sixteen
ten-compounds	f_y26d6kb4zryqo	f_y26d6kb4zryqo		Sh	ʈʂõ	Thirteen
ten-compounds	f_2uesxfap4fd5c	f_2uesxfap4fd5c		bro	satũɕ	17
ten-compounds	f_b5bpqz4m6kens	f_b5bpqz4m6kens		Kund	ãɕtaːi	18
ten-compounds	f_xctenf62pylhq	f_xctenf62pylhq	2485	Sh	ʌˈkɑi	eleven
ten-compounds	f_bjumlu2vis2ww	f_bjumlu2vis2ww	6658	Sh	bɑⁱ	twelve
ten-compounds	f_fcqt44lyihinq	f_fcqt44lyihinq	13146	Sh	sʌtä́i	17
ten-compounds	f_2d4vbqsg4wdye	f_2d4vbqsg4wdye		Kalk	sata̰ːɕ	17
ten-compounds	f_x43giesjsocck	f_x43giesjsocck	6658	Sh	bʷɑⁱ	twelve
ten-compounds	f_yoimgkyr6vb4e	f_yoimgkyr6vb4e	12812	Sh	ṣō̃ṛī	sixteen
ten-compounds	f_uzet5ue7hzczy	f_uzet5ue7hzczy		bro	ʂøbeɕ	16
ten-compounds	f_lqabbzpwxyayg	f_lqabbzpwxyayg		Sh	bwai	Twelve
ten-compounds	f_iayvqtrsukhgg	f_iayvqtrsukhgg	7662	Phal	panǰʹîš	15
ten-compounds	f_aq5cvqeonl3eg	f_aq5cvqeonl3eg	6658	Sh	ˈbɑi	twelve
ten-compounds	f_rcyuglr446rdo	f_rcyuglr446rdo		Sh	ʈʂoːi	13
ten-compounds	f_7veojsbhsoyho	f_7veojsbhsoyho		Phal	ʂoɽiːɕ	16
ten-compounds	f_l634pg6tlbdlm	f_l634pg6tlbdlm	2485	Sh	ʌˈkɑi	eleven
ten-compounds	f_kuex3f67nbysq	f_kuex3f67nbysq	6658	Sv	bāš	twelve
ten-compounds	f_e4zyqik3ynpxg	f_e4zyqik3ynpxg	6658	Sh	bɑi	twelve
ten-compounds	f_35yw672qmeyby	f_35yw672qmeyby		Sh	c̣óoi	thirteen
ten-compounds	f_2o3vbs43ya4wa	f_2o3vbs43ya4wa		Sh	tɕoːdiː	14
ten-compounds	f_pu6felkgxu74k	f_pu6felkgxu74k		Sh	sʌttá:i	Seventeen
ten-compounds	f_4psqzpsivafmy	f_4psqzpsivafmy		Sv	pandʑiɕ	15
ten-compounds	f_gdkyfh6amx5cq	f_gdkyfh6amx5cq	7662	Phal	panǰéeš	fifteen
ten-compounds	f_qvkqpi6ocobek	f_qvkqpi6ocobek	2485	Sv	yakā́š	eleven
ten-compounds	f_g7bs43m6cb7io	f_g7bs43m6cb7io		Ush	doaːɕ	12
ten-compounds	f_qidzx2mndncci	f_qidzx2mndncci	12812	Sh	ṣūṛ	sixteen
ten-compounds	f_vn7xqoplzraq2	f_vn7xqoplzraq2		Sh	ṣóo~i	sixteen
ten-compounds	f_a25osgfse6o3i	f_a25osgfse6o3i		bro	qudeɕ	11
ten-compounds	f_75f2cymzwbdow	f_75f2cymzwbdow		Sh	cahú~dee	fourteen
ten-compounds	f_egqiopq2ouov4	f_egqiopq2ouov4		Sh	ṣóoi	sixteen
ten-compounds	f_7vbz7lgym2xeo	f_7vbz7lgym2xeo	946	Sv	aštiyaš	eighteen
ten-compounds	f_xbs3ooub6faaw	f_xbs3ooub6faaw	6658	Phal	bōš	twelve
ten-compounds	f_ppckq73f4r6tw	f_ppckq73f4r6tw	2485	Phal	°ōš	eleven
ten-compounds	f_wtktlestiz6cu	f_wtktlestiz6cu	6658	Sh	bʷoi	twelve
ten-compounds	f_eu5l67mnttz2i	f_eu5l67mnttz2i	12812	Phal	ṣoṛéeš	sixteen
ten-compounds	f_4d3hf332smzn2	f_4d3hf332smzn2	946	bro	aṣ'ṭõš	eighteen
ten-compounds	f_b73kzlel4wgsc	f_b73kzlel4wgsc		Sv	trojĩɕ	13
ten-compounds	f_fgwatyg6iswp4	f_fgwatyg6iswp4		Kalk	ɑ'kɑʃ	eleven
ten-compounds	f_k3hxir2o6cec2	f_k3hxir2o6cec2	2485	Ush	ʌ'gɑʃ	eleven
ten-compounds	f_otfqgjoq3mroy	f_otfqgjoq3mroy	4605	bro	'cuudeš	fourteen
ten-compounds	f_ladnbxe6hvb5w	f_ladnbxe6hvb5w	6658	Ush	dwɑʃ	twelve
ten-compounds	f_u5vvthkwl7rtk	f_u5vvthkwl7rtk	13146	Sh	satā́i	17
ten-compounds	f_nftu2pigwc4j2	f_nftu2pigwc4j2		Kalk	ʂurḛːɕ	16
ten-compounds	f_yaoplhp3ckngk	f_yaoplhp3ckngk	7662	Sh	pʌnzei	fifteen
ten-compounds	f_w3ypkox5loyp4	f_w3ypkox5loyp4	12812	Phal	ṣoṛēš	sixteen
ten-compounds	f_gpk2s36hfetr2	f_gpk2s36hfetr2		Phal	boːɕ	12
ten-compounds	f_4kqsqlvzrpaii	f_4kqsqlvzrpaii		Sh	bwaai	twelve
ten-compounds	f_sq2uky3xw3oia	f_sq2uky3xw3oia		Ush	aʈʰaːɕ	18
ten-compounds	f_gxzyvkuh4lsgk	f_gxzyvkuh4lsgk		Sh	ṣói~	sixteen
ten-compounds	f_dyuqcckeae5x4	f_dyuqcckeae5x4	13146	Sv	satiyaš	seventeen
ten-compounds	f_tkpwhpfdb2k4s	f_tkpwhpfdb2k4s	12812	Sh	ṣō̃ṛäɪ	sixteen
ten-compounds	f_dpdx4bbocy7uw	f_dpdx4bbocy7uw	2485	Sv	jakɑːʃ	11
ten-compounds	f_tmikey6kqcssg	f_tmikey6kqcssg		Sh	sattáa~y	seventeen
ten-compounds	f_ay3zeeyers4r6	f_ay3zeeyers4r6	7662	Sv	penǰī́š	fifteen
ten-compounds	f_o6sre3bcleh5u	f_o6sre3bcleh5u	946	Phal	aṣṭáaš	eighteen
ten-compounds	f_qvnesy54ikexm	f_qvnesy54ikexm		Sh	panzílee	fifteen
ten-compounds	f_kkzp6doosauu6	f_kkzp6doosauu6		Sh	sattáai	seventeen
ten-compounds	f_ib7efzcxmfig4	f_ib7efzcxmfig4	6658	Sh	bɑⁱ	twelve
ten-compounds	f_odbcyw4mn2xxk	f_odbcyw4mn2xxk		Kund	troi	13
ten-compounds	f_boszklsgqs7hy	f_boszklsgqs7hy		Sv	ʂuɽaɕ	16
ten-compounds	f_mqg76svb5wrwi	f_mqg76svb5wrwi		Ush	sataːɕ	17
ten-compounds	f_sdpzgkglyiadi	f_sdpzgkglyiadi		Sv	tɕadiɕ	14
ten-compounds	f_cc4kwqzog2vbs	f_cc4kwqzog2vbs	946	Phal	aṣṭóoš	eighteen
ten-compounds	f_xyjet7r7uetqu	f_xyjet7r7uetqu	6658	Sh	ˈbɑi	twelve
ten-compounds	f_lr4ciqwqv3xrs	f_lr4ciqwqv3xrs	13146	Sh	sătáĩ	17
ten-compounds	f_dhxpv7ykinnds	f_dhxpv7ykinnds		Sv	bɑːɕ	12
ten-compounds	f_h2ykftlhwjckc	f_h2ykftlhwjckc	6658	Sh	báai	twelve
ten-compounds	f_726stptjmbgke	f_726stptjmbgke	12812	Sv	ṣuṛaš	sixteen
ten-compounds	f_fp4jsojju5zvs	f_fp4jsojju5zvs		Sh	aṣṭáa~i	eighteen
ten-compounds	f_nrj7dhvvg4ebk	f_nrj7dhvvg4ebk		Sh	ṣóo~i	sixteen
ten-compounds	f_gb7ebqif4o4vm	f_gb7ebqif4o4vm	6001	Phal	tréeš	thirteen
ten-compounds	f_7aykxn2yr32uo	f_7aykxn2yr32uo	12812	Ush	ʂeʂ	sixteen
ten-compounds	f_ohpdmm4t5pzlc	f_ohpdmm4t5pzlc		Kund	tɕodẽj	14
ten-compounds	f_n72p5dylcvtdy	f_n72p5dylcvtdy		Sh	akáay	eleven
ten-compounds	f_kgnvu7lfdgdjg	f_kgnvu7lfdgdjg	2485	Sh	ʌˈkɑⁱ	eleven
ten-compounds	f_ulgekdwb5jzje	f_ulgekdwb5jzje	4605	Sh	čondai	fourteen
ten-compounds	f_e6uwbgs3dswjm	f_e6uwbgs3dswjm		Kund	sataːi	17
ten-compounds	f_jg5yhhllfeofs	f_jg5yhhllfeofs		Sh	asʈaːj	18
ten-compounds	f_oabba3p3pwnwk	f_oabba3p3pwnwk	2485	Kalk	akaaš	eleven
ten-compounds	f_fd7tddjso7t6o	f_fd7tddjso7t6o	4605	Phal	čandíiš	fourteen
ten-compounds	f_go63fuqzkkus6	f_go63fuqzkkus6	7662	Sh	panzéy	fifteen
ten-compounds	f_azd5bolwk6hag	f_azd5bolwk6hag		Phal	bɑɕ	twelve
ten-compounds	f_gyrpjsne6abrw	f_gyrpjsne6abrw	13146	Phal	satā́š	17
ten-compounds	f_ovqcpwvumrcuu	f_ovqcpwvumrcuu	6658	Sh	bɑi	twelve
ten-compounds	f_aw4wtpi7jwa4c	f_aw4wtpi7jwa4c	7662	Sh	pănzăi	fifteen
ten-compounds	f_6v7ebn7wpwan4	f_6v7ebn7wpwan4	12812	Sh	ṣō̃ĕi	sixteen
ten-compounds	f_menivji7rndby	f_menivji7rndby	13146	Phal	satóoš	seventeen
ten-compounds	f_ntim4c565raqq	f_ntim4c565raqq		Sh	sataːẽ	17
ten-compounds	f_cee4lbslegoko	f_cee4lbslegoko	6658	Sh	bʷɑⁱ	twelve
ten-compounds	f_sjjh7pmgeqz5e	f_sjjh7pmgeqz5e		Kalk	tɕandḛːɕ	14
ten-compounds	f_5yuzbvi2pmtl6	f_5yuzbvi2pmtl6		Sh	sətãːj	17
ten-compounds	f_gfxdrwyjapl2a	f_gfxdrwyjapl2a		Kalk	eʂʈa̰ːɕ	18
ten-compounds	f_kirt2t5pxgqes	f_kirt2t5pxgqes	6658	Sh	bɑi	twelve
ten-compounds	f_gqn7xp5v6xvvi	f_gqn7xp5v6xvvi	12812	Phal	ṣoṛʹîš	16
ten-compounds	f_ewzpbbjprv3hu	f_ewzpbbjprv3hu	6001	Phal	tríiš	thirteen
ten-compounds	f_pt7wpp5kjkcyw	f_pt7wpp5kjkcyw		Sh	codé~i~	fourteen
ten-compounds	f_ypf52iwreyive	f_ypf52iwreyive	2485	Sh	ɪˈkɑi	eleven
ten-compounds	f_w43kdz3rjsvlg	f_w43kdz3rjsvlg		Sh	c̣óo~y	thirteen
ten-compounds	f_mr5eldshior4k	f_mr5eldshior4k	6658	Sh	báai	twelve
ten-compounds	f_64d6fgzq7ve4o	f_64d6fgzq7ve4o		Ush	ʈʂiːɕ	13
ten-compounds	f_g5e3c6qc4yuxk	f_g5e3c6qc4yuxk		Ush	agaːɕ	11
ten-compounds	f_5k7wd6eaolepg	f_5k7wd6eaolepg	2485	Kund	yagáy	eleven
ten-compounds	f_vxf6owtctrkca	f_vxf6owtctrkca	13146	Kalk	sätaáš	seventeen
ten-compounds	f_zy5mckwbbsc62	f_zy5mckwbbsc62	4605	Phal	čandéeš	fourteen
ten-compounds	f_7kjofwxg72h72	f_7kjofwxg72h72	6658	Sh	bʷoi	twelve
ten-compounds	f_o26kpl7qg2356	f_o26kpl7qg2356		Kalk	ba̰ːɕ	12
ten-compounds	f_atl6hyfrf52qo	f_atl6hyfrf52qo	12812	Kalk	ṣureéš	sixteen
ten-compounds	f_nprgfhsthboo4	f_nprgfhsthboo4	6658	Sh	bɑⁱ	twelve
ten-compounds	f_xjkeja3kufcr6	f_xjkeja3kufcr6		bro	pændeɕ	15
ten-compounds	f_rz6hq4zwdd3eo	f_rz6hq4zwdd3eo	946	Sv	aštā́š	18
ten-compounds	f_sam4arspzrtlc	f_sam4arspzrtlc	2485	bro	'qudeš	eleven
ten-compounds	f_aqe767qisp3vm	f_aqe767qisp3vm		Sh	akaːe	11
ten-compounds	f_fsgzoplf5pj6s	f_fsgzoplf5pj6s	13146	bro	sat'tõõš	seventeen
ten-compounds	f_lfwqpy7l2tgf4	f_lfwqpy7l2tgf4	946	Kalk	iṣṭaáš	eighteen
ten-compounds	f_7uqzgkl2nisto	f_7uqzgkl2nisto	6658	bro	'budeš	twelve
nineteen-twenty-comparison	f_qmgruyqclfhtg	f_qmgruyqclfhtg	11616	Sh	bìí	twenty
nineteen-twenty-comparison	f_l2rousw7av2fo	f_l2rousw7av2fo	2411	Ush	ʌn'biʃ	nineteen
nineteen-twenty-comparison	f_3yl4v7gwle5u2	f_3yl4v7gwle5u2	2499	Sh	kŭnīh	19
nineteen-twenty-comparison	f_mmn4wbv6d7o3w	f_mmn4wbv6d7o3w		Sv	biɕ	20
nineteen-twenty-comparison	f_iha4ci2ld6poi	f_iha4ci2ld6poi	11616	Sh	bìí	twenty
nineteen-twenty-comparison	f_3l2vnfbvp5bbe	f_3l2vnfbvp5bbe	11616	Sh	bií	twenty
nineteen-twenty-comparison	f_crn5oeh5lsx2u	f_crn5oeh5lsx2u	11616	Kalk	biš	twenty
nineteen-twenty-comparison	f_pj55bqvfjaya6	f_pj55bqvfjaya6	11616	Sh	bìí	twenty
nineteen-twenty-comparison	f_65rmzwpxphwua	f_65rmzwpxphwua	2411	Phal	aṇabhîʹš	19
nineteen-twenty-comparison	f_uhhefo723ybry	f_uhhefo723ybry	2411	Sv	ũṛī́š	19
nineteen-twenty-comparison	f_ymffe2jtvqb6w	f_ymffe2jtvqb6w	11616	Sh	bìí	twenty
nineteen-twenty-comparison	f_6vopbqon6l7zm	f_6vopbqon6l7zm		Ush	biː	20
nineteen-twenty-comparison	f_icuigdn2kzjig	f_icuigdn2kzjig	11616	Sh	bī	Twenty
nineteen-twenty-comparison	f_gnvqtvmbcq45y	f_gnvqtvmbcq45y	11616	Sh	bií	twenty
nineteen-twenty-comparison	f_dqohjtdh5quiy	f_dqohjtdh5quiy	11616	Sh	bī	20
nineteen-twenty-comparison	f_gwrmgkgctqst6	f_gwrmgkgctqst6		Sv	biɕ pɑ̃j	twenty
nineteen-twenty-comparison	f_7jfvb5xq3n4mi	f_7jfvb5xq3n4mi	11616	Kalk	bíiš	twenty
nineteen-twenty-comparison	f_6pzjkzzpb25ng	f_6pzjkzzpb25ng#1	11616	Phal	bhiíš	twenty; the twenty sth or people; 20
nineteen-twenty-comparison	f_6pzjkzzpb25ng	f_6pzjkzzpb25ng#2	11616	Phal	bhîʹš	twenty; the twenty sth or people; 20
nineteen-twenty-comparison	f_6wfettwt7turq	f_6wfettwt7turq	11616	Sh	bií	twenty
nineteen-twenty-comparison	f_725uhlgludsui	f_725uhlgludsui		Sh	kuniíh	nineteen
nineteen-twenty-comparison	f_ekn4xn723vequ	f_ekn4xn723vequ	11616	Sh	bìí	twenty
nineteen-twenty-comparison	f_vynj6pukbingm	f_vynj6pukbingm	11616	Sh	bìí	twenty
nineteen-twenty-comparison	f_qyifh32ejhros	f_qyifh32ejhros	11616	Ush	bi	twenty
nineteen-twenty-comparison	f_ztu6nf4z2bqg6	f_ztu6nf4z2bqg6		Sh	ukaníi~	nineteen
nineteen-twenty-comparison	f_wdb2bg62mjeua	f_wdb2bg62mjeua		Phal	aɳabʰiːɕ	19
nineteen-twenty-comparison	f_d4nztwrntw2pm	f_d4nztwrntw2pm	11616	Sh	bií	twenty
nineteen-twenty-comparison	f_vopvwczyznuoq	f_vopvwczyznuoq#1	11616	Sh	bìí	twenty
nineteen-twenty-comparison	f_vopvwczyznuoq	f_vopvwczyznuoq#2	11616	Sh	bií	twenty
nineteen-twenty-comparison	f_4qpwwlwoztg2c	f_4qpwwlwoztg2c	11616	Sh	bií	twenty
nineteen-twenty-comparison	f_okk4ttppzczse	f_okk4ttppzczse	2411	Sv	uṛiš	nineteen
nineteen-twenty-comparison	f_uacb7kwapilpa	f_uacb7kwapilpa	11616	Sh	bīh	20
nineteen-twenty-comparison	f_b7gsfisabof5s	f_b7gsfisabof5s	11616	Phal	bhiš	20
nineteen-twenty-comparison	f_lvsvnwbncjm4g	f_lvsvnwbncjm4g	11616	Sh	bií	twenty
nineteen-twenty-comparison	f_i3pay6wq2wl3w	f_i3pay6wq2wl3w	11616	Sh	bií	twenty
nineteen-twenty-comparison	f_core23i2dpg3c	f_core23i2dpg3c		Kund	biː	20
nineteen-twenty-comparison	f_6kydu4svvuxje	f_6kydu4svvuxje	11616	Sh	bìí	twenty
nineteen-twenty-comparison	f_lf3qegvdgha4m	f_lf3qegvdgha4m		Ush	ẽɳbiː	19
nineteen-twenty-comparison	f_6dzh6pum5q6fq	f_6dzh6pum5q6fq	11616	Sh	bìí	twenty
nineteen-twenty-comparison	f_wx5ri6w3f7wqw	f_wx5ri6w3f7wqw	11616	Sh	bì	20
nineteen-twenty-comparison	f_hxloxnwqwrf3y	f_hxloxnwqwrf3y		bro	kundʑæ	19
nineteen-twenty-comparison	f_w3sqcvb4la2sc	f_w3sqcvb4la2sc		Sh	kuniː	19
nineteen-twenty-comparison	f_vhwopfyhgego6	f_vhwopfyhgego6	11616	Sh	biː	20
nineteen-twenty-comparison	f_fgc25vkm3sfau	f_fgc25vkm3sfau	11616	Sh	biː	20
nineteen-twenty-comparison	f_3i2qfwnwxwl3q	f_3i2qfwnwxwl3q		Sh	bēh	Twenty
nineteen-twenty-comparison	f_vj7ui5d2d2jde	f_vj7ui5d2d2jde	11616	bro	bi'žaa	twenty
nineteen-twenty-comparison	f_dqzycx6aw4dik	f_dqzycx6aw4dik		bro	biʑæ	20
