class_id	family_or_unlinked_member	language	forms	outcomes	selected_class_tokens	all_counterpart_tokens	strict_exclusions	interpretation	family_analysis
old-long-oxytone-nominals	4336	Sh	"[""gooṣ̌ [house; backstrom1992; Astor]"", ""gooṣ̌ [house; backstrom1992; Darel]"", ""gooṣ̌ [house; backstrom1992; DashkinAstor]"", ""gooṣ̌ [house; backstrom1992; Gultari]"", ""gooṣ̌ [house; backstrom1992; Jalkot]"", ""gooṣ̌ [house; backstrom1992; Kolai]"", ""gooṣ̌ [house; backstrom1992; Sazin]"", ""gooṣ̌ [house; backstrom1992; Tangir]"", ""gooṣ̌ [house; backstrom1992; pales]"", ""goóṣ [house; schmidt; Astor]"", ""goóṭ [house; buddruss-shina1996; gil]"", ""goóṭ [house; degener-shina2008; gil]"", ""goóṭ [house; schmidt; dr]"", ""goṣ [house; CDIAL; Sh]"", ""goṣ̌ [house; backstrom1992; ChilasJelil]"", ""goṣ̌ [house; backstrom1992; ChilasKhinar]"", ""goṣ̌ [house; backstrom1992; Harban]"", ""goṣ̌ [house; backstrom1992; KachuraJel]"", ""goṣ̌ [house; backstrom1992; Kharmang]"", ""goṣ̌ [house; backstrom1992; Satpara]"", ""goṣ̌ [house; backstrom1992; dr]"", ""goṭ [house; CDIAL; Sh]"", ""goṭ [house; backstrom1992; Rondu]"", ""gòóṭ [house; backstrom1992; Bagrot]"", ""gòóṭ [house; backstrom1992; Bunji]"", ""gòóṭ [house; backstrom1992; Gahorabad]"", ""gòóṭ [house; backstrom1992; Gupis]"", ""gòóṭ [house; backstrom1992; Haramosh]"", ""gòóṭ [house; backstrom1992; HunzaNasirabad]"", ""gòóṭ [house; backstrom1992; KachuraJel]"", ""gòóṭ [house; backstrom1992; NagarChalt]"", ""gòóṭ [house; backstrom1992; NagarThol]"", ""gòóṭ [house; backstrom1992; gil]"", ""gòóṭ [house; backstrom1992; punl]"", ""gó:ʂ [Attic; rajapurohit2012; dr]"", ""gó:ʐe [Attic; rajapurohit2012; dr]"", ""góoṣ [house; schmidt; gur]"", ""góoṣ [house; schmidt; koh]"", ""góoṭ [house; schmidt; gil]"", ""gōṭ [House; grierson-lsi1928; LSI-CHILASI]"", ""gōṭ [House; grierson-lsi1928; LSI-SHINAGILGITI]""]"	"[""E@-1"", ""L@-1"", ""LR@-1"", ""stress-marked@-1"", ""stress-marked@-2"", ""unmarked""]"	"[""f_255jbhu5mddng"", ""f_4e2y7jcu2bf2c"", ""f_57h2zl2awneas"", ""f_5iygnsnw4rmri"", ""f_5no6lcpvkcr56"", ""f_67u42hbmmswki"", ""f_67xvxhyq7pxk2"", ""f_aiyp4ku6k7axo"", ""f_bi4ihsd6x3ncc"", ""f_bivfnxfgr7sse"", ""f_cq3roehq4esz6"", ""f_dg2f46czdw6b4"", ""f_dw64b6qaisljc"", ""f_e5utk26ihx7gy"", ""f_eu5yhgapyatny"", ""f_ftmjcx3jvp4z6"", ""f_ivrf7lkakgfyc"", ""f_ixvivcvolbfem"", ""f_jki46dou6fhoe"", ""f_los4giue65mcm"", ""f_n5ywkp3n2nao4"", ""f_njsph22tt7onw"", ""f_nvnd7at4kayeo"", ""f_oetdadrtngayc"", ""f_otoolkwq7a2us"", ""f_owoldfadcrz5k"", ""f_pn2a7ebb57hre"", ""f_pnkhdqbqhy3sg"", ""f_sr4yveeliglwk"", ""f_tesimm527xe7i"", ""f_tjgeomu5dimcu"", ""f_v24l4taiwrg4y"", ""f_vom6hf2nwkuai"", ""f_woojv4d7pg4mm"", ""f_x2e3ig3mlrm7k"", ""f_x5mpiyag6f37w"", ""f_xt7nsdzvcvvqo"", ""f_ylzunctledekg"", ""f_ywxf5rsgmdivw"", ""f_yyt3dcsldeqt6"", ""f_zrser6h4kulza""]"	"[""f_pn2a7ebb57hre"", ""f_67u42hbmmswki"", ""f_ylzunctledekg"", ""f_njsph22tt7onw"", ""f_tesimm527xe7i"", ""f_v24l4taiwrg4y"", ""f_owoldfadcrz5k"", ""f_xt7nsdzvcvvqo"", ""f_x5mpiyag6f37w"", ""f_dw64b6qaisljc"", ""f_eu5yhgapyatny"", ""f_cq3roehq4esz6"", ""f_dg2f46czdw6b4"", ""f_otoolkwq7a2us"", ""f_5iygnsnw4rmri"", ""f_bivfnxfgr7sse"", ""f_4e2y7jcu2bf2c"", ""f_sr4yveeliglwk"", ""f_pnkhdqbqhy3sg"", ""f_67xvxhyq7pxk2"", ""f_jki46dou6fhoe"", ""f_woojv4d7pg4mm"", ""f_ivrf7lkakgfyc"", ""f_5no6lcpvkcr56"", ""f_los4giue65mcm"", ""f_aiyp4ku6k7axo"", ""f_ftmjcx3jvp4z6"", ""f_zrser6h4kulza"", ""f_ywxf5rsgmdivw"", ""f_57h2zl2awneas"", ""f_255jbhu5mddng"", ""f_nvnd7at4kayeo"", ""f_x2e3ig3mlrm7k"", ""f_vom6hf2nwkuai"", ""f_oetdadrtngayc"", ""f_yyt3dcsldeqt6"", ""f_ixvivcvolbfem"", ""f_tjgeomu5dimcu"", ""f_bi4ihsd6x3ncc"", ""f_n5ywkp3n2nao4"", ""f_e5utk26ihx7gy""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ghoóṣṭ and independently Degener/Buddruss Gilgit goóṭ have late long accent, matching final-accent apocope. Kohistani/Guresi góoṣ is early, with fixed inflection documented elsewhere, requiring a real class difference. Schmidt's Gilgit góoṭ versus Astori goóṣ belongs to a known table reversal/conflict and cannot override the independent Gilgit sources. Aspiration migration in Palula and cluster reduction in Shina are separate preconditions.
old-long-oxytone-nominals	4336	Phal	"[""ghoóṣṭ [house, home; liljegren; Phal]"", ""ghôʹsṭ [house; strand; Phal]"", ""ghōṣṭ [house; CDIAL; Phal]""]"	"[""L@-1"", ""unmarked""]"	"[""f_jds2am3qbzxoq"", ""f_nwqvm3qvy3yra"", ""f_wnpvd2nljzuuk""]"	"[""f_nwqvm3qvy3yra"", ""f_wnpvd2nljzuuk"", ""f_jds2am3qbzxoq""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ghoóṣṭ and independently Degener/Buddruss Gilgit goóṭ have late long accent, matching final-accent apocope. Kohistani/Guresi góoṣ is early, with fixed inflection documented elsewhere, requiring a real class difference. Schmidt's Gilgit góoṭ versus Astori goóṣ belongs to a known table reversal/conflict and cannot override the independent Gilgit sources. Aspiration migration in Palula and cluster reduction in Shina are separate preconditions.
old-long-oxytone-nominals	4336	Sv	"[""gooš [house; knobloch2020sauji; HKAT-sdg]"", ""gooš-a [house; knobloch2020sauji; HKAT-sdg]"", ""gooš-ee [room; knobloch2020sauji; HKAT-sdg]"", ""goš-a [house; knobloch2020sauji; HKAT-sdg]"", ""goš-ee [house; knobloch2020sauji; HKAT-sdg]"", ""goːš [house; knobloch2020sauji; HKAT-sdg]"", ""guš [; CDIAL;Buddruss; Sv]"", ""guš [house; CDIAL; Sv]"", ""gōš [house; CDIAL; Sv]"", ""s̊ṭh [; CDIAL;ZDMG; Sv]"", ""š [; CDIAL; Sv]""]"	"[""unmarked""]"	"[""f_2csvpriexemym"", ""f_3xbv4zvz63e3c"", ""f_777uab3vva3o2"", ""f_iaxcgmubyx7tu"", ""f_iphaqez2popas"", ""f_jovlkbj7w3yeu"", ""f_lbibqvvbeoscu"", ""f_n5ftatrrml33k"", ""f_p6vcjzalap2zq"", ""f_shnaard65ryto"", ""f_yy2cb45ufcen4""]"	"[""f_2csvpriexemym"", ""f_3xbv4zvz63e3c"", ""f_iphaqez2popas"", ""f_lbibqvvbeoscu"", ""f_shnaard65ryto"", ""f_n5ftatrrml33k"", ""f_p6vcjzalap2zq"", ""f_777uab3vva3o2"", ""f_jovlkbj7w3yeu"", ""f_iaxcgmubyx7tu"", ""f_yy2cb45ufcen4""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ghoóṣṭ and independently Degener/Buddruss Gilgit goóṭ have late long accent, matching final-accent apocope. Kohistani/Guresi góoṣ is early, with fixed inflection documented elsewhere, requiring a real class difference. Schmidt's Gilgit góoṭ versus Astori goóṣ belongs to a known table reversal/conflict and cannot override the independent Gilgit sources. Aspiration migration in Palula and cluster reduction in Shina are separate preconditions.
old-long-oxytone-nominals	4336	Kalk	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ghoóṣṭ and independently Degener/Buddruss Gilgit goóṭ have late long accent, matching final-accent apocope. Kohistani/Guresi góoṣ is early, with fixed inflection documented elsewhere, requiring a real class difference. Schmidt's Gilgit góoṭ versus Astori goóṣ belongs to a known table reversal/conflict and cannot override the independent Gilgit sources. Aspiration migration in Palula and cluster reduction in Shina are separate preconditions.
old-long-oxytone-nominals	4336	Kund	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ghoóṣṭ and independently Degener/Buddruss Gilgit goóṭ have late long accent, matching final-accent apocope. Kohistani/Guresi góoṣ is early, with fixed inflection documented elsewhere, requiring a real class difference. Schmidt's Gilgit góoṭ versus Astori goóṣ belongs to a known table reversal/conflict and cannot override the independent Gilgit sources. Aspiration migration in Palula and cluster reduction in Shina are separate preconditions.
old-long-oxytone-nominals	4336	bro	"[""gooṭ [house; schmidt; bro]""]"	"[""unmarked""]"	"[""f_qe3slybhqxr26""]"	"[""f_qe3slybhqxr26""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ghoóṣṭ and independently Degener/Buddruss Gilgit goóṭ have late long accent, matching final-accent apocope. Kohistani/Guresi góoṣ is early, with fixed inflection documented elsewhere, requiring a real class difference. Schmidt's Gilgit góoṭ versus Astori goóṣ belongs to a known table reversal/conflict and cannot override the independent Gilgit sources. Aspiration migration in Palula and cluster reduction in Shina are separate preconditions.
old-long-oxytone-nominals	4336	Ush	"[""goːʈ [house; rensch-decker-hallberg1992; SSNP-ushojo-USH]""]"	"[""unmarked""]"	"[""f_sihtpeiilhguy""]"	"[""f_sihtpeiilhguy""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula ghoóṣṭ and independently Degener/Buddruss Gilgit goóṭ have late long accent, matching final-accent apocope. Kohistani/Guresi góoṣ is early, with fixed inflection documented elsewhere, requiring a real class difference. Schmidt's Gilgit góoṭ versus Astori goóṣ belongs to a known table reversal/conflict and cannot override the independent Gilgit sources. Aspiration migration in Palula and cluster reduction in Shina are separate preconditions.
old-long-oxytone-nominals	5206	Sh	"[""j [; CDIAL; Sh]"", ""y [; CDIAL; Sh]"", ""yār [paramour; CDIAL; Sh]"", ""yāre̯ [paramour; CDIAL; Sh]"", ""yāri̯ [paramour; CDIAL; Sh]"", ""ǰaár [friend; lover; degener-shina2008; gil]"", ""ǰār [; CDIAL; Sh]"", ""ǰār [paramour; CDIAL; Sh]""]"	"[""L@-1"", ""unmarked""]"	"[""f_5t6qovdmgw2qg"", ""f_m7w5hb4ywzg5y"", ""f_mvdk2gjxblv66"", ""f_q6rrbuwfxpmfq"", ""f_st6he4xx4rvkq"", ""f_u7qgvyfmf6zv4"", ""f_uaibqnqczsexw"", ""f_xkrtfvp6jilmu""]"	"[""f_st6he4xx4rvkq"", ""f_5t6qovdmgw2qg"", ""f_m7w5hb4ywzg5y"", ""f_u7qgvyfmf6zv4"", ""f_xkrtfvp6jilmu"", ""f_uaibqnqczsexw"", ""f_mvdk2gjxblv66"", ""f_q6rrbuwfxpmfq""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ǰaár has late long accent and the old friend/lover meaning, matching final-accent apocope. Older yār forms may instead reflect the Iranian friend word or contamination; their initial consonant and donor history need separate treatment. A late contour in the inherited-looking ǰ- form is a useful apocope datum, while isolated j/y are fragments.
old-long-oxytone-nominals	5206	Phal	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ǰaár has late long accent and the old friend/lover meaning, matching final-accent apocope. Older yār forms may instead reflect the Iranian friend word or contamination; their initial consonant and donor history need separate treatment. A late contour in the inherited-looking ǰ- form is a useful apocope datum, while isolated j/y are fragments.
old-long-oxytone-nominals	5206	Sv	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ǰaár has late long accent and the old friend/lover meaning, matching final-accent apocope. Older yār forms may instead reflect the Iranian friend word or contamination; their initial consonant and donor history need separate treatment. A late contour in the inherited-looking ǰ- form is a useful apocope datum, while isolated j/y are fragments.
old-long-oxytone-nominals	5206	Kalk	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ǰaár has late long accent and the old friend/lover meaning, matching final-accent apocope. Older yār forms may instead reflect the Iranian friend word or contamination; their initial consonant and donor history need separate treatment. A late contour in the inherited-looking ǰ- form is a useful apocope datum, while isolated j/y are fragments.
old-long-oxytone-nominals	5206	Kund	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ǰaár has late long accent and the old friend/lover meaning, matching final-accent apocope. Older yār forms may instead reflect the Iranian friend word or contamination; their initial consonant and donor history need separate treatment. A late contour in the inherited-looking ǰ- form is a useful apocope datum, while isolated j/y are fragments.
old-long-oxytone-nominals	5206	bro	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ǰaár has late long accent and the old friend/lover meaning, matching final-accent apocope. Older yār forms may instead reflect the Iranian friend word or contamination; their initial consonant and donor history need separate treatment. A late contour in the inherited-looking ǰ- form is a useful apocope datum, while isolated j/y are fragments.
old-long-oxytone-nominals	5206	Ush	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Gilgit ǰaár has late long accent and the old friend/lover meaning, matching final-accent apocope. Older yār forms may instead reflect the Iranian friend word or contamination; their initial consonant and donor history need separate treatment. A late contour in the inherited-looking ǰ- form is a useful apocope datum, while isolated j/y are fragments.
old-long-oxytone-nominals	12497	Sh	"[""šɪš [head; backstrom1992; pales]"", ""ʂíʂ [Head; rajapurohit2012; dr]"", ""ʂíʐe [Head; rajapurohit2012; dr]"", ""ṣiíṣ [head; schmidt; Astor]"", ""ṣiíṣ [head; schmidt; gur]"", ""ṣiṣ [head; buddruss-shina1996; gil]"", ""ṣiṣ [head; degener-shina2008; gil]"", ""ṣiṣ [head; schmidt; gil]"", ""ṣiṣ [head; schmidt; koh]"", ""ṣīṣ [head; CDIAL; jij]"", ""ṣīṣo [fir-cone, ear of wheat; CDIAL; koh]"", ""ṣĭ̃ṣu [fir-cone, ear of wheat; CDIAL; gil]"", ""ṣĭṣ [head; CDIAL; gil]"", ""ṣ̌iṣ̌ [Head; grierson-lsi1928; LSI-SHINAGILGITI]"", ""ṣ̌iṣ̌ [head; backstrom1992; Gultari]"", ""ṣ̌iṣ̌ [head; backstrom1992; dr]"", ""ṣ̌ɪ̱ṣ̌ [head; backstrom1992; Bunji]"", ""ṣ̌ɪ̱ṣ̌ [head; backstrom1992; NagarThol]"", ""ṣ̌ɪ̱ṣ̌ [head; backstrom1992; gil]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Astor]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Bagrot]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; ChilasJelil]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; ChilasKhinar]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Darel]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; DashkinAstor]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Gahorabad]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Gupis]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Haramosh]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Harban]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; HunzaNasirabad]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Jalkot]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; KachuraJel]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Kharmang]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Kolai]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; NagarChalt]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Rondu]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Satpara]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Sazin]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; Tangir]"", ""ṣ̌ɪṣ̌ [head; backstrom1992; punl]""]"	"[""L@-1"", ""short-monosyllable"", ""stress-marked@-1"", ""stress-marked@-2"", ""unmarked""]"	"[""f_23svgfvh74tuu"", ""f_2topkurfyhpeq"", ""f_3g5s3glbqwtrg"", ""f_3id3txquvzghu"", ""f_3vffr3pfh7kwg"", ""f_4lsnot23t35po"", ""f_7ayov3etextcm"", ""f_edvioyflqspyg"", ""f_ejdcfz6qgu4wq"", ""f_f4hkn3in7w72u"", ""f_fdva5amid3hum"", ""f_fxxbjqiza6dbq"", ""f_ggdnnloqlsmak"", ""f_gofkp5j2sqtei"", ""f_gzeyulghm7fu6#1"", ""f_gzeyulghm7fu6#2"", ""f_hfw5fepuirsiq"", ""f_ipyhlr4lgfbk2"", ""f_izquqc5fnnlxu"", ""f_khbnih6ewzklq"", ""f_kwl3qozc74jpe"", ""f_lpwauqq2a2ago"", ""f_lqynhpdw4t4ca"", ""f_mjyi4gwpmqab2"", ""f_mun4wuaoduwg6"", ""f_o4rqwpa6rkw2s"", ""f_pr4adalrd5kia"", ""f_qggj4h2lwnm2a"", ""f_qvvwsa3zdocae"", ""f_r3zetglmwhhsc"", ""f_r7su2w7wnk5ho"", ""f_s3k4hsrndnaqs"", ""f_shoidkb5rh4zk"", ""f_sunupmcuzs2ny"", ""f_tc55mtuopm7me"", ""f_u7qeehbwcqxv2"", ""f_ummicuxv66hmw"", ""f_vq4dg6s2ftf7u"", ""f_wgusflvkol26s"", ""f_x6mctmla37ks6""]"	"[""f_gzeyulghm7fu6#1"", ""f_gzeyulghm7fu6#2"", ""f_pr4adalrd5kia"", ""f_gofkp5j2sqtei"", ""f_3g5s3glbqwtrg"", ""f_x6mctmla37ks6"", ""f_ggdnnloqlsmak"", ""f_mun4wuaoduwg6"", ""f_khbnih6ewzklq"", ""f_3vffr3pfh7kwg"", ""f_u7qeehbwcqxv2"", ""f_qggj4h2lwnm2a"", ""f_r7su2w7wnk5ho"", ""f_ejdcfz6qgu4wq"", ""f_kwl3qozc74jpe"", ""f_edvioyflqspyg"", ""f_f4hkn3in7w72u"", ""f_wgusflvkol26s"", ""f_7ayov3etextcm"", ""f_hfw5fepuirsiq"", ""f_4lsnot23t35po"", ""f_vq4dg6s2ftf7u"", ""f_qvvwsa3zdocae"", ""f_mjyi4gwpmqab2"", ""f_sunupmcuzs2ny"", ""f_3id3txquvzghu"", ""f_s3k4hsrndnaqs"", ""f_fxxbjqiza6dbq"", ""f_o4rqwpa6rkw2s"", ""f_shoidkb5rh4zk"", ""f_lqynhpdw4t4ca"", ""f_r3zetglmwhhsc"", ""f_ummicuxv66hmw"", ""f_lpwauqq2a2ago"", ""f_2topkurfyhpeq"", ""f_ipyhlr4lgfbk2"", ""f_izquqc5fnnlxu"", ""f_23svgfvh74tuu"", ""f_tc55mtuopm7me"", ""f_fdva5amid3hum""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula, Gilgit and Kohistani ṣiṣ are short, while Guresi/Astori ṣiíṣ retain a late long vowel compatible with the old oxytone. This demonstrates that inherited accent and later shortening must be modeled separately: a short form does not refute late alignment in the long-vowel branches. Ear-of-corn and fir-cone records contain additional endings and specialized senses, not identical head-noun cells.
old-long-oxytone-nominals	12497	Phal	"[""ṣiṣ [head; head; hair; CDIAL;liljegren; Phal]"", ""ṣīṣa [ear of corn; CDIAL; Phal]"", ""ṣʹiṣ [head; strand; Phal]""]"	"[""S@-1"", ""short-monosyllable"", ""unmarked""]"	"[""f_b75g2hnyjpfdw"", ""f_iwco3hm3obb4k"", ""f_rwtbx4auysulg""]"	"[""f_iwco3hm3obb4k"", ""f_b75g2hnyjpfdw"", ""f_rwtbx4auysulg""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula, Gilgit and Kohistani ṣiṣ are short, while Guresi/Astori ṣiíṣ retain a late long vowel compatible with the old oxytone. This demonstrates that inherited accent and later shortening must be modeled separately: a short form does not refute late alignment in the long-vowel branches. Ear-of-corn and fir-cone records contain additional endings and specialized senses, not identical head-noun cells.
old-long-oxytone-nominals	12497	Sv	"[""šeš [head; knobloch2020sauji; HKAT-sdg]"", ""ṣiṣ [head; CDIAL; Sv]""]"	"[""unmarked""]"	"[""f_wxm7bqavkhmz4"", ""f_xrlum6qu7q5zk""]"	"[""f_wxm7bqavkhmz4"", ""f_xrlum6qu7q5zk""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula, Gilgit and Kohistani ṣiṣ are short, while Guresi/Astori ṣiíṣ retain a late long vowel compatible with the old oxytone. This demonstrates that inherited accent and later shortening must be modeled separately: a short form does not refute late alignment in the long-vowel branches. Ear-of-corn and fir-cone records contain additional endings and specialized senses, not identical head-noun cells.
old-long-oxytone-nominals	12497	Kalk	"[""ṣiṣ [head; hultman2023kalkoti; HKAT-xka]"", ""ṣiṣ [head; kalkoti; HKAT-xka]""]"	"[""0-explicit"", ""P-high-level""]"	"[""f_mbamtr7djxwhg"", ""f_xqink2l2ysfxw""]"	"[""f_xqink2l2ysfxw"", ""f_mbamtr7djxwhg""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula, Gilgit and Kohistani ṣiṣ are short, while Guresi/Astori ṣiíṣ retain a late long vowel compatible with the old oxytone. This demonstrates that inherited accent and later shortening must be modeled separately: a short form does not refute late alignment in the long-vowel branches. Ear-of-corn and fir-cone records contain additional endings and specialized senses, not identical head-noun cells.
old-long-oxytone-nominals	12497	Kund	[]	[]	[]	[]	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula, Gilgit and Kohistani ṣiṣ are short, while Guresi/Astori ṣiíṣ retain a late long vowel compatible with the old oxytone. This demonstrates that inherited accent and later shortening must be modeled separately: a short form does not refute late alignment in the long-vowel branches. Ear-of-corn and fir-cone records contain additional endings and specialized senses, not identical head-noun cells.
old-long-oxytone-nominals	12497	bro	"[""ṣiṣ [head; schmidt; bro]""]"	"[""unmarked""]"	"[""f_bptz4zt3uauja""]"	"[""f_bptz4zt3uauja""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula, Gilgit and Kohistani ṣiṣ are short, while Guresi/Astori ṣiíṣ retain a late long vowel compatible with the old oxytone. This demonstrates that inherited accent and later shortening must be modeled separately: a short form does not refute late alignment in the long-vowel branches. Ear-of-corn and fir-cone records contain additional endings and specialized senses, not identical head-noun cells.
old-long-oxytone-nominals	12497	Ush	"[""ʂuʂ [head; rensch-decker-hallberg1992; SSNP-ushojo-USH]""]"	"[""unmarked""]"	"[""f_zk5fdqcyfz6zg""]"	"[""f_zk5fdqcyfz6zg""]"	[]	Counterpart ranges are all records in the same research family, including different formations and senses. Only records explicitly selected by the source table are direct class members; no automatic transfer of the grammatical class to another language.	Palula, Gilgit and Kohistani ṣiṣ are short, while Guresi/Astori ṣiíṣ retain a late long vowel compatible with the old oxytone. This demonstrates that inherited accent and later shortening must be modeled separately: a short form does not refute late alignment in the long-vowel branches. Ear-of-corn and fir-cone records contain additional endings and specialized senses, not identical head-noun cells.
