source_id	locality	concept	form	source_value	source_comment	has_explicit_pitch_diacritic	caution
Satpara-Backstrom-1992-210f-117-1	Satpara	day	des	des		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gultari-Backstrom-1992-210f-117-1	Gultari	day	des	des		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kharmang-Backstrom-1992-210f-117-1	Kharmang	day	dɛs	dɛs		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Dras-Backstrom-1992-210f-117-1	Dras	day	dezi	dezi		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasKhinar-Backstrom-1992-210f-117-1	ChilasKhinar	day	des	des		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasJelil-Backstrom-1992-210f-117-1	ChilasJelil	day	des	des		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Darel-Backstrom-1992-210f-117-1	Darel	day	ǰes	ǰes		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Tangir-Backstrom-1992-210f-117-1	Tangir	day	dɛs	dɛs		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Sazin-Backstrom-1992-210f-117-1	Sazin	day	des	des		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Harban-Backstrom-1992-210f-117-1	Harban	day	des	des		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Jalkot-Backstrom-1992-210f-117-1	Jalkot	day	des	des		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Palas-Backstrom-1992-210f-117-1	Palas	day	des	des		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kolai-Backstrom-1992-210f-117-1	Kolai	day	des	des		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gupis-Backstrom-1992-210f-118-1	Gupis	night	ˈrɑ̀ɑti̱	ˈrɑ̀ɑti̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Punial-Backstrom-1992-210f-118-1	Punial	night	ˈrɑ̀ɑti̱	ˈrɑ̀ɑti̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
HunzaNasirabad-Backstrom-1992-210f-118-1	HunzaNasirabad	night	ˈr̃ɑ̀ɑti	ˈr̃ɑ̀ɑti		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarThol-Backstrom-1992-210f-118-1	NagarThol	night	ˈrɑ̀ɑti̱	ˈrɑ̀ɑti̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarChalt-Backstrom-1992-210f-118-1	NagarChalt	night	ˈrɑ̀ɑti̱	ˈrɑ̀ɑti̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gilgit-Backstrom-1992-210f-118-1	Gilgit	night	ˈrɑ̀ɑti	ˈrɑ̀ɑti		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Haramosh-Backstrom-1992-210f-118-1	Haramosh	night	ˈrɑ̀ɑti̱	ˈrɑ̀ɑti̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bagrot-Backstrom-1992-210f-118-1	Bagrot	night	ˈrɑ̀ɑti̱	ˈrɑ̀ɑti̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bunji-Backstrom-1992-210f-118-1	Bunji	night	ˈr̃ɑ̀ɑti	ˈr̃ɑ̀ɑti		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Rondu-Backstrom-1992-210f-118-1	Rondu	night	ˈrɑɑti	ˈrɑɑti		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gahorabad-Backstrom-1992-210f-118-1	Gahorabad	night	ˈrɑ̀ɑti	ˈrɑ̀ɑti		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
DashkinAstor-Backstrom-1992-210f-118-1	DashkinAstor	night	ˈrɑ̀ɑti̱	ˈrɑ̀ɑti̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Astor-Backstrom-1992-210f-118-1	Astor	night	ˈrɑ̀ɑti̱	ˈrɑ̀ɑti̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
KachuraJel-Backstrom-1992-210f-118-1	KachuraJel	night	ˈrɑ̀ɑti	ˈrɑ̀ɑti		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Satpara-Backstrom-1992-210f-118-1	Satpara	night	ˈrɑ̀ɑti	ˈrɑ̀ɑti		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gultari-Backstrom-1992-210f-118-1	Gultari	night	ˈrɑɑti̱	ˈrɑɑti̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kharmang-Backstrom-1992-210f-118-1	Kharmang	night	ˈrɑɑti	ˈrɑɑti		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Dras-Backstrom-1992-210f-118-1	Dras	night	ˈrɑti	ˈrɑti		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasKhinar-Backstrom-1992-210f-118-1	ChilasKhinar	night	ˈrɑ̀ɑti̥	ˈrɑ̀ɑti̥		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasJelil-Backstrom-1992-210f-118-1	ChilasJelil	night	ˈrɑ̀ɑti̥	ˈrɑ̀ɑti̥		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Darel-Backstrom-1992-210f-118-1	Darel	night	ˈr̃ɑ̀ɑti	ˈr̃ɑ̀ɑti		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Tangir-Backstrom-1992-210f-118-1	Tangir	night	ˈrɑ̀ɑti	ˈrɑ̀ɑti		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Sazin-Backstrom-1992-210f-118-1	Sazin	night	ˈrɑɑti	ˈrɑɑti		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Harban-Backstrom-1992-210f-118-1	Harban	night	ˈrɑ̀ɑti	ˈrɑ̀ɑti		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Jalkot-Backstrom-1992-210f-118-1	Jalkot	night	ˈrɑ̀ɑti̱	ˈrɑ̀ɑti̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Palas-Backstrom-1992-210f-118-1	Palas	night	rɑ̀ɑti̱	rɑ̀ɑti̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kolai-Backstrom-1992-210f-118-1	Kolai	night	ˈrɑ̀ɑti̥	ˈrɑ̀ɑti̥		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gupis-Backstrom-1992-210f-126-1	Gupis	month	moos	moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Punial-Backstrom-1992-210f-126-1	Punial	month	moos	moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
HunzaNasirabad-Backstrom-1992-210f-126-1	HunzaNasirabad	month	mɑɑz	mɑɑz / mɑɑt͡s		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
HunzaNasirabad-Backstrom-1992-210f-126-2	HunzaNasirabad	month	mɑɑt͡s	mɑɑz / mɑɑt͡s		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarThol-Backstrom-1992-210f-126-1	NagarThol	month	mɑɑz	mɑɑz		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarChalt-Backstrom-1992-210f-126-1	NagarChalt	month	moot͡s	moot͡s / mɑɑt͡s		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarChalt-Backstrom-1992-210f-126-2	NagarChalt	month	mɑɑt͡s	moot͡s / mɑɑt͡s		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gilgit-Backstrom-1992-210f-126-1	Gilgit	month	mɑz	mɑz		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Haramosh-Backstrom-1992-210f-126-1	Haramosh	month	mɑɑt͡s	mɑɑt͡s / mɑɑz		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Haramosh-Backstrom-1992-210f-126-2	Haramosh	month	mɑɑz	mɑɑt͡s / mɑɑz		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bagrot-Backstrom-1992-210f-126-1	Bagrot	month	mɑɑt͡s	mɑɑt͡s		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bunji-Backstrom-1992-210f-126-1	Bunji	month	mɑɑs	mɑɑs		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Rondu-Backstrom-1992-210f-126-1	Rondu	month	mɑɑz	mɑɑz / mɑt͡s		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Rondu-Backstrom-1992-210f-126-2	Rondu	month	mɑt͡s	mɑɑz / mɑt͡s		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gahorabad-Backstrom-1992-210f-126-1	Gahorabad	month	mòos	mòos		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
DashkinAstor-Backstrom-1992-210f-126-1	DashkinAstor	month	mos	mos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Astor-Backstrom-1992-210f-126-1	Astor	month	mos	mos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
KachuraJel-Backstrom-1992-210f-126-1	KachuraJel	month	mos	mos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Satpara-Backstrom-1992-210f-126-1	Satpara	month	mos	mos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gultari-Backstrom-1992-210f-126-1	Gultari	month	mos	mos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kharmang-Backstrom-1992-210f-126-1	Kharmang	month	mooz	mooz / moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kharmang-Backstrom-1992-210f-126-2	Kharmang	month	moos	mooz / moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Dras-Backstrom-1992-210f-126-1	Dras	month	moz	moz		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasKhinar-Backstrom-1992-210f-126-1	ChilasKhinar	month	moos	moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasJelil-Backstrom-1992-210f-126-1	ChilasJelil	month	moos	moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Darel-Backstrom-1992-210f-126-1	Darel	month	moos	moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Tangir-Backstrom-1992-210f-126-1	Tangir	month	moos	moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Sazin-Backstrom-1992-210f-126-1	Sazin	month	moos	moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Harban-Backstrom-1992-210f-126-1	Harban	month	moos	moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Jalkot-Backstrom-1992-210f-126-1	Jalkot	month	moos	moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Palas-Backstrom-1992-210f-126-1	Palas	month	mõõs	mõõs		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kolai-Backstrom-1992-210f-126-1	Kolai	month	moos	moos		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gupis-Backstrom-1992-210f-127-1	Gupis	year	kɑl	kɑl		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Punial-Backstrom-1992-210f-127-1	Punial	year	kɑl	kɑl / ˈbʌ̱rɪṣ̌		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Punial-Backstrom-1992-210f-127-2	Punial	year	ˈbʌ̱rɪṣ̌	kɑl / ˈbʌ̱rɪṣ̌		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
HunzaNasirabad-Backstrom-1992-210f-127-1	HunzaNasirabad	year	ˈkɑ̀ɑlo	ˈkɑ̀ɑlo / iˈwelo		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
HunzaNasirabad-Backstrom-1992-210f-127-2	HunzaNasirabad	year	iˈwelo	ˈkɑ̀ɑlo / iˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarThol-Backstrom-1992-210f-127-1	NagarThol	year	sɑl	sɑl / eˈwelu		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarThol-Backstrom-1992-210f-127-2	NagarThol	year	eˈwelu	sɑl / eˈwelu		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarChalt-Backstrom-1992-210f-127-1	NagarChalt	year	kɑ̀ɑlo̱	kɑ̀ɑlo̱ / ɑˈwelo		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarChalt-Backstrom-1992-210f-127-2	NagarChalt	year	ɑˈwelo	kɑ̀ɑlo̱ / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gilgit-Backstrom-1992-210f-127-1	Gilgit	year	kɑɑ́l	kɑɑ́l / ˈbʌrɪṣ̌		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gilgit-Backstrom-1992-210f-127-2	Gilgit	year	ˈbʌrɪṣ̌	kɑɑ́l / ˈbʌrɪṣ̌		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Haramosh-Backstrom-1992-210f-127-1	Haramosh	year	sɑl	sɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Haramosh-Backstrom-1992-210f-127-2	Haramosh	year	ɑˈwelo	sɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bagrot-Backstrom-1992-210f-127-1	Bagrot	year	ɑˈwelo	ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bunji-Backstrom-1992-210f-127-1	Bunji	year	kɑ̀ɑl	kɑ̀ɑl / sɑl		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bunji-Backstrom-1992-210f-127-2	Bunji	year	sɑl	kɑ̀ɑl / sɑl		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Rondu-Backstrom-1992-210f-127-1	Rondu	year	kɑl	kɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Rondu-Backstrom-1992-210f-127-2	Rondu	year	ɑˈwelo	kɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gahorabad-Backstrom-1992-210f-127-1	Gahorabad	year	kɑɑ́l	kɑɑ́l		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
DashkinAstor-Backstrom-1992-210f-127-1	DashkinAstor	year	sɑl	sɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
DashkinAstor-Backstrom-1992-210f-127-2	DashkinAstor	year	ɑˈwelo	sɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Astor-Backstrom-1992-210f-127-1	Astor	year	sɑl	sɑl		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
KachuraJel-Backstrom-1992-210f-127-1	KachuraJel	year	kɑl	kɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
KachuraJel-Backstrom-1992-210f-127-2	KachuraJel	year	ɑˈwelo	kɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Satpara-Backstrom-1992-210f-127-1	Satpara	year	kɑl	kɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Satpara-Backstrom-1992-210f-127-2	Satpara	year	ɑˈwelo	kɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gultari-Backstrom-1992-210f-127-1	Gultari	year	sɑl	sɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gultari-Backstrom-1992-210f-127-2	Gultari	year	ɑˈwelo	sɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kharmang-Backstrom-1992-210f-127-1	Kharmang	year	sɑl	sɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kharmang-Backstrom-1992-210f-127-2	Kharmang	year	ɑˈwelo	sɑl / ɑˈwelo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Dras-Backstrom-1992-210f-127-1	Dras	year	ˈbʌẓ̌ɪṣ̌	ˈbʌẓ̌ɪṣ̌		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasKhinar-Backstrom-1992-210f-127-1	ChilasKhinar	year	kɑl	kɑl		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasJelil-Backstrom-1992-210f-127-1	ChilasJelil	year	kɑɑ́l	kɑɑ́l		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Darel-Backstrom-1992-210f-127-1	Darel	year	kɑɑl	kɑɑl		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Tangir-Backstrom-1992-210f-127-1	Tangir	year	kɑɑl	kɑɑl		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Sazin-Backstrom-1992-210f-127-1	Sazin	year	kɑl	kɑl		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Harban-Backstrom-1992-210f-127-1	Harban	year	kɑɑ́l	kɑɑ́l		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Jalkot-Backstrom-1992-210f-127-1	Jalkot	year	kɑl	kɑl		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Palas-Backstrom-1992-210f-127-1	Palas	year	kɑl	kɑl		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kolai-Backstrom-1992-210f-127-1	Kolai	year	kɑl	kɑl		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gupis-Backstrom-1992-210f-129-1	Gupis	new	ˈnɑwo	ˈnɑwo / nɑo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gupis-Backstrom-1992-210f-129-2	Gupis	new	nɑo	ˈnɑwo / nɑo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Punial-Backstrom-1992-210f-129-1	Punial	new	nɑ̃u	nɑ̃u		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
HunzaNasirabad-Backstrom-1992-210f-129-1	HunzaNasirabad	new	ˈnɑwo̱	ˈnɑwo̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarThol-Backstrom-1992-210f-129-1	NagarThol	new	nɑˈu	nɑˈu		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarChalt-Backstrom-1992-210f-129-1	NagarChalt	new	nɑ̃ũ	nɑ̃ũ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gilgit-Backstrom-1992-210f-129-1	Gilgit	new	nɑ̃u	nɑ̃u		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Haramosh-Backstrom-1992-210f-129-1	Haramosh	new	nɑ̃ũ	nɑ̃ũ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bagrot-Backstrom-1992-210f-129-1	Bagrot	new	nɑ̃ũ	nɑ̃ũ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bunji-Backstrom-1992-210f-129-1	Bunji	new	nɑu	nɑu		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Rondu-Backstrom-1992-210f-129-1	Rondu	new	nɑ̃ũ	nɑ̃ũ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gahorabad-Backstrom-1992-210f-129-1	Gahorabad	new	nʌõ	nʌõ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
DashkinAstor-Backstrom-1992-210f-129-1	DashkinAstor	new	nɑũ	nɑũ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Astor-Backstrom-1992-210f-129-1	Astor	new	nᶺũ	nᶺũ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
KachuraJel-Backstrom-1992-210f-129-1	KachuraJel	new	nɑ̃ũ	nɑ̃ũ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Satpara-Backstrom-1992-210f-129-1	Satpara	new	nɑ̃ũ	nɑ̃ũ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gultari-Backstrom-1992-210f-129-1	Gultari	new	ˈnɑʷo	ˈnɑʷo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kharmang-Backstrom-1992-210f-129-1	Kharmang	new	ˈnɑo	ˈnɑo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasKhinar-Backstrom-1992-210f-129-1	ChilasKhinar	new	nʌõ	nʌõ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
ChilasJelil-Backstrom-1992-210f-129-1	ChilasJelil	new	nʌõ	nʌõ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Darel-Backstrom-1992-210f-129-1	Darel	new	nɑõ	nɑõ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Tangir-Backstrom-1992-210f-129-1	Tangir	new	nɑõ	nɑõ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Sazin-Backstrom-1992-210f-129-1	Sazin	new	nʌo	nʌo / noo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Sazin-Backstrom-1992-210f-129-2	Sazin	new	noo	nʌo / noo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Harban-Backstrom-1992-210f-129-1	Harban	new	nɑɑ	nɑɑ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Jalkot-Backstrom-1992-210f-129-1	Jalkot	new	nõ	nõ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Palas-Backstrom-1992-210f-129-1	Palas	new	nõ	nõ		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kolai-Backstrom-1992-210f-129-1	Kolai	new	ˈno	ˈno / noo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Kolai-Backstrom-1992-210f-129-2	Kolai	new	noo	ˈno / noo		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gupis-Backstrom-1992-210f-136-1	Gupis	hot	ˈtɑto	ˈtɑto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Punial-Backstrom-1992-210f-136-1	Punial	hot	ˈtɑɑto̱	ˈtɑɑto̱		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
HunzaNasirabad-Backstrom-1992-210f-136-1	HunzaNasirabad	hot	ˈtɑɑ́to	ˈtɑɑ́to		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarThol-Backstrom-1992-210f-136-1	NagarThol	hot	ˈtɑɑ́to	ˈtɑɑ́to		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
NagarChalt-Backstrom-1992-210f-136-1	NagarChalt	hot	ˈtɑɑ́tu̱	ˈtɑɑ́tu̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gilgit-Backstrom-1992-210f-136-1	Gilgit	hot	ˈtɑɑ́to	ˈtɑɑ́to		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Haramosh-Backstrom-1992-210f-136-1	Haramosh	hot	ˈtɑ̀ɑto̱	ˈtɑ̀ɑto̱		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bagrot-Backstrom-1992-210f-136-1	Bagrot	hot	ˈtɑ̀ɑto	ˈtɑ̀ɑto		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Bunji-Backstrom-1992-210f-136-1	Bunji	hot	ˈtɑɑ́to	ˈtɑɑ́to		True	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Rondu-Backstrom-1992-210f-136-1	Rondu	hot	ˈtɑɑto	ˈtɑɑto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Gahorabad-Backstrom-1992-210f-136-1	Gahorabad	hot	ˈtɑɑto	ˈtɑɑto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
DashkinAstor-Backstrom-1992-210f-136-1	DashkinAstor	hot	ˈtɑto	ˈtɑto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Astor-Backstrom-1992-210f-136-1	Astor	hot	ˈtɑto	ˈtɑto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
KachuraJel-Backstrom-1992-210f-136-1	KachuraJel	hot	ˈtɑɑto	ˈtɑɑto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
Satpara-Backstrom-1992-210f-136-1	Satpara	hot	ˈtɑto	ˈtɑto		False	Field transcription, not a uniform phonemic analysis; unmarked pitch is not proven absence of lexical tone
